simulation_time_s,pressure_pa,pressure_kpa,density,phase,cycle,log_line
0.6569949999980549,199995.429422,199.99542942199997,0.60629,high_pressure,2,44403
0.6575499999980708,200000.484893,200.000484893,0.60629,high_pressure,2,44559
0.6585849999981006,154523.739394,154.52373939400002,0.603345,low_pressure,2,44829
0.6595869999981294,113899.472061,113.899472061,0.600418,low_pressure,2,45089
0.6605649999981575,78481.549001,78.481549001,0.597511,low_pressure,2,45335
0.661590999998187,48541.741191,48.541741191,0.594622,low_pressure,2,45588
0.6625719999982153,24601.780938,24.601780938,0.591751,low_pressure,2,45820
0.6635829999982443,8147.633609,8.147633609,0.589004,low_pressure,2,46045
0.6645699999982727,3374.703789,3.3747037890000002,0.587808,low_pressure,2,46249
0.6655929999983021,1973.538131,1.973538131,0.587367,low_pressure,2,46453
0.666598999998331,1411.458701,1.411458701,0.587181,low_pressure,2,46650
0.6675849999983594,1143.258001,1.143258001,0.587107,low_pressure,2,46840
0.6685679999983877,1007.91719,1.00791719,0.587088,low_pressure,2,47030
0.669588999998417,938.958591,0.938958591,0.587096,low_pressure,2,47228
0.6705749999984454,904.013749,0.904013749,0.587119,low_pressure,2,47418
0.6715869999984745,889.466358,0.8894663580000001,0.587149,low_pressure,2,47615
0.6725659999985026,887.368606,0.887368606,0.587181,low_pressure,2,47805
0.6735819999985319,891.308546,0.891308546,0.587212,low_pressure,2,48002
0.6745859999985607,899.793804,0.899793804,0.587242,low_pressure,2,48199
0.6755859999985895,908.975915,0.908975915,0.587269,low_pressure,2,48396
0.6765859999986182,917.906622,0.917906622,0.587293,low_pressure,2,48593
0.6775679999986465,925.854515,0.925854515,0.587315,low_pressure,2,48790
0.6785639999986751,933.084064,0.933084064,0.587335,low_pressure,2,48987
0.6795639999987039,939.658723,0.939658723,0.587353,low_pressure,2,49184
0.6805639999987326,946.163801,0.9461638010000001,0.587369,low_pressure,2,49381
0.6815639999987614,951.816849,0.9518168490000001,0.587384,low_pressure,2,49578
0.6825809999987906,958.08255,0.95808255,0.587396,low_pressure,2,49782
0.6835779999988193,963.796553,0.963796553,0.587408,low_pressure,2,49979
0.6845969999988486,967.499214,0.967499214,0.587417,low_pressure,2,50183
0.6855889999988771,971.401688,0.971401688,0.587426,low_pressure,2,50380
0.6865889999989059,974.884892,0.9748848920000001,0.587434,low_pressure,2,50577
0.6875749999989342,978.113866,0.978113866,0.58744,low_pressure,2,50774
0.688574999998963,981.462399,0.981462399,0.587446,low_pressure,2,50971
0.6895749999989917,983.906485,0.983906485,0.587451,low_pressure,2,51168
0.6905719999990204,986.448552,0.9864485519999999,0.587455,low_pressure,2,51365
0.691567999999049,987.99362,0.98799362,0.587459,low_pressure,2,51562
0.6925909999990785,989.529748,0.989529748,0.587462,low_pressure,2,51766
0.6935969999991074,991.508154,0.991508154,0.587465,low_pressure,2,51970
0.6945659999991353,993.249244,0.993249244,0.587467,low_pressure,2,52167
0.6955679999991641,993.680817,0.993680817,0.587469,low_pressure,2,52371
0.6965709999991929,994.106432,0.994106432,0.58747,low_pressure,2,52575
0.6975649999992215,994.437976,0.9944379760000001,0.587472,low_pressure,2,52779
0.6985699999992504,994.934954,0.994934954,0.587473,low_pressure,2,52983
0.6995739999992793,995.584437,0.995584437,0.587475,low_pressure,2,53187
0.7005769999993081,996.116979,0.9961169790000001,0.587476,low_pressure,2,53391
0.701580999999337,996.613702,0.996613702,0.587477,low_pressure,2,53595
0.701753999999342,996.62124,0.99662124,0.587477,low_pressure,2,53638
0.7027789999993714,12867.446116,12.867446116,0.59032,high_pressure,3,53866
0.7037639999993998,32061.510517,32.061510517,0.593181,high_pressure,3,54098
0.7047719999994287,57869.68233,57.86968233,0.59606,high_pressure,3,54344
0.7057779999994577,89568.95646,89.56895646,0.598958,high_pressure,3,54597
0.7067819999994865,126562.377871,126.56237787100001,0.601875,high_pressure,3,54857
0.7077789999995152,168588.436518,168.588436518,0.604811,high_pressure,3,55117
0.708780999999544,199159.451975,199.159451975,0.606785,high_pressure,3,55384
0.7097679999995724,199980.994214,199.980994214,0.606832,high_pressure,3,55651
0.7107759999996014,199998.261539,199.998261539,0.606835,high_pressure,3,55925
0.7109839999996074,199999.973214,199.999973214,0.606835,high_pressure,3,55990
0.7119999999996366,154282.586944,154.282586944,0.603886,low_pressure,3,56260
0.7129969999996653,113442.684413,113.442684413,0.600956,low_pressure,3,56520
0.7140029999996942,77860.228687,77.86022868699999,0.598045,low_pressure,3,56773
0.7149909999997226,47783.613462,47.783613462,0.595152,low_pressure,3,57019
0.7159949999997515,23841.969888,23.841969888,0.592279,low_pressure,3,57258
0.7169959999997803,7712.779497,7.7127794970000005,0.589569,low_pressure,3,57483
0.7180009999998092,3257.896895,3.257896895,0.588438,low_pressure,3,57694
0.7190159999998383,1940.20412,1.9402041200000002,0.588015,low_pressure,3,57898
