frame,particle_id,x,y,radius,left,right,bottom,top
31,32,0.293906,0.393413,0.035000,0.015111,0.984889,0.015111,0.984889
31,33,0.390522,0.371659,0.035000,0.015111,0.984889,0.015111,0.984889
31,34,0.472063,0.369860,0.035000,0.015111,0.984889,0.015111,0.984889
31,35,0.561208,0.400416,0.035000,0.015111,0.984889,0.015111,0.984889
31,36,0.674198,0.397312,0.035000,0.015111,0.984889,0.015111,0.984889
31,37,0.755147,0.388165,0.035000,0.015111,0.984889,0.015111,0.984889
31,38,0.833963,0.362185,0.035000,0.015111,0.984889,0.015111,0.984889
31,39,0.927370,0.386010,0.035000,0.015111,0.984889,0.015111,0.984889
31,40,0.097729,0.495471,0.035000,0.015111,0.984889,0.015111,0.984889
31,41,0.183599,0.491148,0.035000,0.015111,0.984889,0.015111,0.984889
31,42,0.270692,0.472506,0.035000,0.015111,0.984889,0.015111,0.984889
31,43,0.361748,0.468694,0.035000,0.015111,0.984889,0.015111,0.984889
31,44,0.461343,0.480434,0.035000,0.015111,0.984889,0.015111,0.984889
31,45,0.550545,0.496439,0.035000,0.015111,0.984889,0.015111,0.984889
31,46,0.635312,0.476441,0.035000,0.015111,0.984889,0.015111,0.984889
31,47,0.747061,0.467074,0.035000,0.015111,0.984889,0.015111,0.984889
31,48,0.833383,0.466811,0.035000,0.015111,0.984889,0.015111,0.984889
31,49,0.917016,0.498071,0.035000,0.015111,0.984889,0.015111,0.984889
31,50,0.086765,0.584992,0.035000,0.015111,0.984889,0.015111,0.984889
31,51,0.207334,0.577205,0.035000,0.015111,0.984889,0.015111,0.984889
31,52,0.300945,0.556740,0.035000,0.015111,0.984889,0.015111,0.984889
31,53,0.378625,0.582623,0.035000,0.015111,0.984889,0.015111,0.984889
31,54,0.470503,0.588283,0.035000,0.015111,0.984889,0.015111,0.984889
31,55,0.573702,0.582566,0.035000,0.015111,0.984889,0.015111,0.984889
31,56,0.662614,0.555729,0.035000,0.015111,0.984889,0.015111,0.984889
31,57,0.742515,0.565396,0.035000,0.015111,0.984889,0.015111,0.984889
31,58,0.855903,0.583456,0.035000,0.015111,0.984889,0.015111,0.984889
31,59,0.949889,0.586778,0.035000,0.015111,0.984889,0.015111,0.984889
31,60,0.065982,0.667281,0.035000,0.015111,0.984889,0.015111,0.984889
31,61,0.164305,0.655684,0.035000,0.015111,0.984889,0.015111,0.984889
31,62,0.278164,0.665523,0.035000,0.015111,0.984889,0.015111,0.984889
31,63,0.371426,0.688270,0.035000,0.015111,0.984889,0.015111,0.984889
31,64,0.452767,0.676148,0.035000,0.015111,0.984889,0.015111,0.984889
31,65,0.548016,0.667628,0.035000,0.015111,0.984889,0.015111,0.984889
31,66,0.649310,0.650256,0.035000,0.015111,0.984889,0.015111,0.984889
31,67,0.729732,0.681292,0.035000,0.015111,0.984889,0.015111,0.984889
31,68,0.821457,0.686579,0.035000,0.015111,0.984889,0.015111,0.984889
31,69,0.928726,0.669341,0.035000,0.015111,0.984889,0.015111,0.984889
31,70,0.114910,0.747613,0.035000,0.015111,0.984889,0.015111,0.984889
31,71,0.185587,0.757990,0.035000,0.015111,0.984889,0.015111,0.984889
31,72,0.286102,0.782969,0.035000,0.015111,0.984889,0.015111,0.984889
31,73,0.389963,0.770777,0.035000,0.015111,0.984889,0.015111,0.984889
31,74,0.488722,0.756429,0.035000,0.015111,0.984889,0.015111,0.984889
31,75,0.563202,0.749023,0.035000,0.015111,0.984889,0.015111,0.984889
31,76,0.652043,0.767839,0.035000,0.015111,0.984889,0.015111,0.984889
31,77,0.761030,0.785115,0.035000,0.015111,0.984889,0.015111,0.984889
31,78,0.838273,0.768561,0.035000,0.015111,0.984889,0.015111,0.984889
31,79,0.932105,0.744787,0.035000,0.015111,0.984889,0.015111,0.984889
31,80,0.099532,0.852603,0.035000,0.015111,0.984889,0.015111,0.984889
31,81,0.185676,0.868292,0.035000,0.015111,0.984889,0.015111,0.984889
31,82,0.265637,0.879183,0.035000,0.015111,0.984889,0.015111,0.984889
31,83,0.355795,0.856106,0.035000,0.015111,0.984889,0.015111,0.984889
31,84,0.463282,0.843271,0.035000,0.015111,0.984889,0.015111,0.984889
31,85,0.563829,0.856659,0.035000,0.015111,0.984889,0.015111,0.984889
31,86,0.635311,0.879667,0.035000,0.015111,0.984889,0.015111,0.984889
31,87,0.724830,0.865473,0.035000,0.015111,0.984889,0.015111,0.984889
31,88,0.841881,0.846371,0.035000,0.015111,0.984889,0.015111,0.984889
31,89,0.934017,0.853028,0.035000,0.015111,0.984889,0.015111,0.984889
32,0,0.088728,0.106153,0.035000,0.016889,0.983111,0.016889,0.983111
32,1,0.178419,0.078382,0.035000,0.016889,0.983111,0.016889,0.983111
32,2,0.267389,0.088609,0.035000,0.016889,0.983111,0.016889,0.983111
32,3,0.383882,0.109253,0.035000,0.016889,0.983111,0.016889,0.983111
32,4,0.454109,0.110526,0.035000,0.016889,0.983111,0.016889,0.983111
32,5,0.532207,0.091296,0.035000,0.016889,0.983111,0.016889,0.983111
32,6,0.643568,0.082423,0.035000,0.016889,0.983111,0.016889,0.983111
32,7,0.736641,0.092878,0.035000,0.016889,0.983111,0.016889,0.983111
32,8,0.829788,0.120879,0.035000,0.016889,0.983111,0.016889,0.983111
32,9,0.915871,0.106672,0.035000,0.016889,0.983111,0.016889,0.983111
32,10,0.113450,0.191798,0.035000,0.016889,0.983111,0.016889,0.983111
32,11,0.204216,0.172342,0.035000,0.016889,0.983111,0.016889,0.983111
32,12,0.287105,0.207679,0.035000,0.016889,0.983111,0.016889,0.983111
32,13,0.378461,0.203403,0.035000,0.016889,0.983111,0.016889,0.983111
32,14,0.497102,0.205842,0.035000,0.016889,0.983111,0.016889,0.983111
32,15,0.568846,0.176554,0.035000,0.016889,0.983111,0.016889,0.983111
32,16,0.643425,0.187040,0.035000,0.016889,0.983111,0.016889,0.983111
32,17,0.750574,0.212719,0.035000,0.016889,0.983111,0.016889,0.983111
32,18,0.871862,0.206342,0.035000,0.016889,0.983111,0.016889,0.983111
32,19,0.948111,0.186660,0.035000,0.016889,0.983111,0.016889,0.983111
32,20,0.060165,0.275331,0.035000,0.016889,0.983111,0.016889,0.983111
32,21,0.183170,0.292489,0.035000,0.016889,0.983111,0.016889,0.983111
32,22,0.277847,0.297718,0.035000,0.016889,0.983111,0.016889,0.983111
32,23,0.354890,0.303923,0.035000,0.016889,0.983111,0.016889,0.983111
32,24,0.453971,0.269046,0.035000,0.016889,0.983111,0.016889,0.983111
32,25,0.566828,0.280592,0.035000,0.016889,0.983111,0.016889,0.983111
32,26,0.640286,0.299002,0.035000,0.016889,0.983111,0.016889,0.983111
32,27,0.724568,0.309722,0.035000,0.016889,0.983111,0.016889,0.983111
32,28,0.820528,0.280245,0.035000,0.016889,0.983111,0.016889,0.983111
32,29,0.945402,0.274445,0.035000,0.016889,0.983111,0.016889,0.983111
32,30,0.095014,0.377867,0.035000,0.016889,0.983111,0.016889,0.983111
32,31,0.192045,0.398202,0.035000,0.016889,0.983111,0.016889,0.983111
32,32,0.297094,0.396087,0.035000,0.016889,0.983111,0.016889,0.983111
32,33,0.388299,0.370630,0.035000,0.016889,0.983111,0.016889,0.983111
32,34,0.468944,0.366712,0.035000,0.016889,0.983111,0.016889,0.983111
32,35,0.564815,0.400756,0.035000,0.016889,0.983111,0.016889,0.983111
32,36,0.675833,0.400024,0.035000,0.016889,0.983111,0.016889,0.983111
32,37,0.751838,0.389344,0.035000,0.016889,0.983111,0.016889,0.983111
32,38,0.832890,0.359776,0.035000,0.016889,0.983111,0.016889,0.983111
32,39,0.931216,0.384091,0.035000,0.016889,0.983111,0.016889,0.983111
32,40,0.097342,0.496932,0.035000,0.016889,0.983111,0.016889,0.983111
32,41,0.179072,0.494327,0.035000,0.016889,0.983111,0.016889,0.983111
32,42,0.273051,0.472076,0.035000,0.016889,0.983111,0.016889,0.983111
32,43,0.364798,0.465915,0.035000,0.016889,0.983111,0.016889,0.983111
32,44,0.459214,0.479689,0.035000,0.016889,0.983111,0.016889,0.983111
32,45,0.547519,0.498921,0.035000,0.016889,0.983111,0.016889,0.983111
32,46,0.638696,0.477851,0.035000,0.016889,0.983111,0.016889,0.983111
32,47,0.748814,0.465269,0.035000,0.016889,0.983111,0.016889,0.983111
32,48,0.830131,0.464342,0.035000,0.016889,0.983111,0.016889,0.983111
32,49,0.916224,0.498934,0.035000,0.016889,0.983111,0.016889,0.983111
32,50,0.090178,0.587762,0.035000,0.016889,0.983111,0.016889,0.983111
32,51,0.207112,0.577792,0.035000,0.016889,0.983111,0.016889,0.983111
32,52,0.296661,0.553629,0.035000,0.016889,0.983111,0.016889,0.983111
32,53,0.380709,0.581742,0.035000,0.016889,0.983111,0.016889,0.983111
32,54,0.473614,0.590411,0.035000,0.016889,0.983111,0.016889,0.983111
32,55,0.571696,0.584864,0.035000,0.016889,0.983111,0.016889,0.983111
32,56,0.660109,0.554430,0.035000,0.016889,0.983111,0.016889,0.983111
32,57,0.745168,0.562707,0.035000,0.016889,0.983111,0.016889,0.983111
32,58,0.857771,0.583642,0.035000,0.016889,0.983111,0.016889,0.983111
32,59,0.948111,0.589538,0.035000,0.016889,0.983111,0.016889,0.983111
32,60,0.064963,0.668199,0.035000,0.016889,0.983111,0.016889,0.983111
32,61,0.167715,0.653285,0.035000,0.016889,0.983111,0.016889,0.983111
32,62,0.278036,0.663628,0.035000,0.016889,0.983111,0.016889,0.983111
32,63,0.366862,0.690330,0.035000,0.016889,0.983111,0.016889,0.983111
32,64,0.454614,0.678421,0.035000,0.016889,0.983111,0.016889,0.983111
32,65,0.551516,0.667124,0.035000,0.016889,0.983111,0.016889,0.983111
32,66,0.647410,0.647422,0.035000,0.016889,0.983111,0.016889,0.983111
32,67,0.726439,0.680883,0.035000,0.016889,0.983111,0.016889,0.983111
32,68,0.824717,0.689165,0.035000,0.016889,0.983111,0.016889,0.983111
32,69,0.930707,0.670846,0.035000,0.016889,0.983111,0.016889,0.983111
32,70,0.111766,0.745600,0.035000,0.016889,0.983111,0.016889,0.983111
32,71,0.183861,0.755434,0.035000,0.016889,0.983111,0.016889,0.983111
32,72,0.290153,0.784318,0.035000,0.016889,0.983111,0.016889,0.983111
32,73,0.390044,0.773253,0.035000,0.016889,0.983111,0.016889,0.983111
32,74,0.485301,0.756408,0.035000,0.016889,0.983111,0.016889,0.983111
32,75,0.564151,0.746286,0.035000,0.016889,0.983111,0.016889,0.983111
32,76,0.655260,0.766740,0.035000,0.016889,0.983111,0.016889,0.983111
32,77,0.759252,0.787443,0.035000,0.016889,0.983111,0.016889,0.983111
32,78,0.834630,0.770837,0.035000,0.016889,0.983111,0.016889,0.983111
32,79,0.935531,0.742998,0.035000,0.016889,0.983111,0.016889,0.983111
32,80,0.101623,0.849999,0.035000,0.016889,0.983111,0.016889,0.983111
32,81,0.182585,0.868734,0.035000,0.016889,0.983111,0.016889,0.983111
32,82,0.263930,0.882230,0.035000,0.016889,0.983111,0.016889,0.983111
32,83,0.359599,0.856809,0.035000,0.016889,0.983111,0.016889,0.983111
32,84,0.463417,0.840715,0.035000,0.016889,0.983111,0.016889,0.983111
32,85,0.560520,0.855007,0.035000,0.016889,0.983111,0.016889,0.983111
32,86,0.636003,0.881541,0.035000,0.016889,0.983111,0.016889,0.983111
32,87,0.728093,0.867880,0.035000,0.016889,0.983111,0.016889,0.983111
32,88,0.840237,0.845457,0.035000,0.016889,0.983111,0.016889,0.983111
32,89,0.931296,0.850287,0.035000,0.016889,0.983111,0.016889,0.983111
33,0,0.085420,0.107033,0.035000,0.018667,0.981333,0.018667,0.981333
33,1,0.177488,0.076041,0.035000,0.018667,0.981333,0.018667,0.981333
33,2,0.270823,0.086613,0.035000,0.018667,0.981333,0.018667,0.981333
33,3,0.380996,0.110733,0.035000,0.018667,0.981333,0.018667,0.981333
33,4,0.452460,0.113063,0.035000,0.018667,0.981333,0.018667,0.981333
33,5,0.533623,0.090603,0.035000,0.018667,0.981333,0.018667,0.981333
33,6,0.647268,0.079568,0.035000,0.018667,0.981333,0.018667,0.981333
33,7,0.734718,0.092215,0.035000,0.018667,0.981333,0.018667,0.981333
33,8,0.826587,0.123654,0.035000,0.018667,0.981333,0.018667,0.981333
33,9,0.919069,0.108105,0.035000,0.018667,0.981333,0.018667,0.981333
33,10,0.115509,0.190150,0.035000,0.018667,0.981333,0.018667,0.981333
33,11,0.201054,0.169905,0.035000,0.018667,0.981333,0.018667,0.981333
33,12,0.285903,0.208659,0.035000,0.018667,0.981333,0.018667,0.981333
33,13,0.382064,0.205780,0.035000,0.018667,0.981333,0.018667,0.981333
33,14,0.497406,0.206403,0.035000,0.018667,0.981333,0.018667,0.981333
33,15,0.565364,0.173853,0.035000,0.018667,0.981333,0.018667,0.981333
33,16,0.643782,0.185626,0.035000,0.018667,0.981333,0.018667,0.981333
33,17,0.754250,0.215078,0.035000,0.018667,0.981333,0.018667,0.981333
33,18,0.870209,0.208470,0.035000,0.018667,0.981333,0.018667,0.981333
33,19,0.946333,0.185318,0.035000,0.018667,0.981333,0.018667,0.981333
33,20,0.062581,0.272668,0.035000,0.018667,0.981333,0.018667,0.981333
33,21,0.185250,0.292768,0.035000,0.018667,0.981333,0.018667,0.981333
33,22,0.274636,0.299958,0.035000,0.018667,0.981333,0.018667,0.981333
33,23,0.353059,0.305300,0.035000,0.018667,0.981333,0.018667,0.981333
33,24,0.457938,0.266392,0.035000,0.018667,0.981333,0.018667,0.981333
33,25,0.567151,0.278789,0.035000,0.018667,0.981333,0.018667,0.981333
33,26,0.636785,0.300724,0.035000,0.018667,0.981333,0.018667,0.981333
33,27,0.724929,0.312373,0.035000,0.018667,0.981333,0.018667,0.981333
33,28,0.824122,0.279357,0.035000,0.018667,0.981333,0.018667,0.981333
33,29,0.943870,0.271662,0.035000,0.018667,0.981333,0.018667,0.981333
33,30,0.092130,0.377473,0.035000,0.018667,0.981333,0.018667,0.981333
33,31,0.194445,0.400400,0.035000,0.018667,0.981333,0.018667,0.981333
33,32,0.299453,0.397802,0.035000,0.018667,0.981333,0.018667,0.981333
33,33,0.385270,0.368559,0.035000,0.018667,0.981333,0.018667,0.981333
33,34,0.466959,0.364115,0.035000,0.018667,0.981333,0.018667,0.981333
33,35,0.568834,0.402275,0.035000,0.018667,0.981333,0.018667,0.981333
33,36,0.676291,0.402740,0.035000,0.018667,0.981333,0.018667,0.981333
33,37,0.748331,0.389281,0.035000,0.018667,0.981333,0.018667,0.981333
33,38,0.833103,0.356893,0.035000,0.018667,0.981333,0.018667,0.981333
33,39,0.934869,0.383192,0.035000,0.018667,0.981333,0.018667,0.981333
33,40,0.095782,0.499301,0.035000,0.018667,0.981333,0.018667,0.981333
33,41,0.175182,0.496747,0.035000,0.018667,0.981333,0.018667,0.981333
33,42,0.276300,0.470472,0.035000,0.018667,0.981333,0.018667,0.981333
33,43,0.367088,0.463341,0.035000,0.018667,0.981333,0.018667,0.981333
33,44,0.456246,0.480210,0.035000,0.018667,0.981333,0.018667,0.981333
33,45,0.545571,0.501704,0.035000,0.018667,0.981333,0.018667,0.981333
33,46,0.642559,0.478163,0.035000,0.018667,0.981333,0.018667,0.981333
33,47,0.749406,0.462709,0.035000,0.018667,0.981333,0.018667,0.981333
33,48,0.826631,0.462721,0.035000,0.018667,0.981333,0.018667,0.981333
33,49,0.916653,0.500884,0.035000,0.018667,0.981333,0.018667,0.981333
33,50,0.093509,0.590124,0.035000,0.018667,0.981333,0.018667,0.981333
33,51,0.205702,0.577078,0.035000,0.018667,0.981333,0.018667,0.981333
33,52,0.292928,0.550491,0.035000,0.018667,0.981333,0.018667,0.981333
33,53,0.383729,0.582012,0.035000,0.018667,0.981333,0.018667,0.981333
33,54,0.476003,0.593119,0.035000,0.018667,0.981333,0.018667,0.981333
33,55,0.568815,0.586158,0.035000,0.018667,0.981333,0.018667,0.981333
33,56,0.658563,0.552165,0.035000,0.018667,0.981333,0.018667,0.981333
33,57,0.748437,0.560618,0.035000,0.018667,0.981333,0.018667,0.981333
33,58,0.858496,0.585040,0.035000,0.018667,0.981333,0.018667,0.981333
33,59,0.946333,0.592182,0.035000,0.018667,0.981333,0.018667,0.981333
33,60,0.065175,0.667859,0.035000,0.018667,0.981333,0.018667,0.981333
33,61,0.171089,0.650502,0.035000,0.018667,0.981333,0.018667,0.981333
33,62,0.276716,0.662839,0.035000,0.018667,0.981333,0.018667,0.981333
33,63,0.362841,0.693154,0.035000,0.018667,0.981333,0.018667,0.981333
33,64,0.457435,0.679959,0.035000,0.018667,0.981333,0.018667,0.981333
33,65,0.554284,0.665464,0.035000,0.018667,0.981333,0.018667,0.981333
33,66,0.644603,0.644916,0.035000,0.018667,0.981333,0.018667,0.981333
33,67,0.724176,0.681728,0.035000,0.018667,0.981333,0.018667,0.981333
33,68,0.828531,0.691935,0.035000,0.018667,0.981333,0.018667,0.981333
33,69,0.931543,0.670956,0.035000,0.018667,0.981333,0.018667,0.981333
33,70,0.108281,0.742932,0.035000,0.018667,0.981333,0.018667,0.981333
33,71,0.183446,0.753844,0.035000,0.018667,0.981333,0.018667,0.981333
33,72,0.294118,0.786655,0.035000,0.018667,0.981333,0.018667,0.981333
33,73,0.388915,0.775249,0.035000,0.018667,0.981333,0.018667,0.981333
33,74,0.482205,0.755158,0.035000,0.018667,0.981333,0.018667,0.981333
33,75,0.566207,0.743576,0.035000,0.018667,0.981333,0.018667,0.981333
33,76,0.657836,0.766885,0.035000,0.018667,0.981333,0.018667,0.981333
33,77,0.756536,0.790235,0.035000,0.018667,0.981333,0.018667,0.981333
33,78,0.832025,0.772017,0.035000,0.018667,0.981333,0.018667,0.981333
33,79,0.939536,0.740566,0.035000,0.018667,0.981333,0.018667,0.981333
33,80,0.102611,0.848095,0.035000,0.018667,0.981333,0.018667,0.981333
33,81,0.179107,0.870348,0.035000,0.018667,0.981333,0.018667,0.981333
33,82,0.263504,0.885004,0.035000,0.018667,0.981333,0.018667,0.981333
33,83,0.363398,0.856241,0.035000,0.018667,0.981333,0.018667,0.981333
33,84,0.462350,0.837894,0.035000,0.018667,0.981333,0.018667,0.981333
33,85,0.557471,0.854510,0.035000,0.018667,0.981333,0.018667,0.981333
33,86,0.637839,0.884144,0.035000,0.018667,0.981333,0.018667,0.981333
33,87,0.730757,0.869422,0.035000,0.018667,0.981333,0.018667,0.981333
33,88,0.837623,0.843469,0.035000,0.018667,0.981333,0.018667,0.981333
33,89,0.929431,0.847977,0.035000,0.018667,0.981333,0.018667,0.981333
34,0,0.081833,0.106694,0.035000,0.020444,0.979556,0.020444,0.979556
34,1,0.177776,0.073250,0.035000,0.020444,0.979556,0.020444,0.979556
34,2,0.274216,0.085682,0.035000,0.020444,0.979556,0.020444,0.979556
34,3,0.377328,0.113098,0.035000,0.020444,0.979556,0.020444,0.979556
34,4,0.450922,0.114893,0.035000,0.020444,0.979556,0.020444,0.979556
34,5,0.536076,0.088776,0.035000,0.020444,0.979556,0.020444,0.979556
34,6,0.650206,0.076972,0.035000,0.020444,0.979556,0.020444,0.979556
34,7,0.731892,0.092822,0.035000,0.020444,0.979556,0.020444,0.979556
34,8,0.824403,0.126649,0.035000,0.020444,0.979556,0.020444,0.979556
34,9,0.922829,0.108406,0.035000,0.020444,0.979556,0.020444,0.979556
34,10,0.116431,0.187748,0.035000,0.020444,0.979556,0.020444,0.979556
34,11,0.197554,0.168351,0.035000,0.020444,0.979556,0.020444,0.979556
34,12,0.285934,0.210699,0.035000,0.020444,0.979556,0.020444,0.979556
34,13,0.385647,0.207765,0.035000,0.020444,0.979556,0.020444,0.979556
34,14,0.497297,0.204360,0.035000,0.020444,0.979556,0.020444,0.979556
34,15,0.562217,0.171106,0.035000,0.020444,0.979556,0.020444,0.979556
34,16,0.645333,0.185465,0.035000,0.020444,0.979556,0.020444,0.979556
34,17,0.757216,0.217951,0.035000,0.020444,0.979556,0.020444,0.979556
34,18,0.867600,0.209584,0.035000,0.020444,0.979556,0.020444,0.979556
34,19,0.944556,0.183033,0.035000,0.020444,0.979556,0.020444,0.979556
34,20,0.065702,0.270643,0.035000,0.020444,0.979556,0.020444,0.979556
34,21,0.186228,0.294245,0.035000,0.020444,0.979556,0.020444,0.979556
34,22,0.271057,0.302116,0.035000,0.020444,0.979556,0.020444,0.979556
34,23,0.351837,0.303967,0.035000,0.020444,0.979556,0.020444,0.979556
34,24,0.461046,0.264725,0.035000,0.020444,0.979556,0.020444,0.979556
34,25,0.566243,0.278112,0.035000,0.020444,0.979556,0.020444,0.979556
34,26,0.633573,0.303237,0.035000,0.020444,0.979556,0.020444,0.979556
34,27,0.726483,0.314191,0.035000,0.020444,0.979556,0.020444,0.979556
34,28,0.827068,0.277379,0.035000,0.020444,0.979556,0.020444,0.979556
34,29,0.941350,0.269244,0.035000,0.020444,0.979556,0.020444,0.979556
34,30,0.090127,0.378342,0.035000,0.020444,0.979556,0.020444,0.979556
34,31,0.197578,0.402800,0.035000,0.020444,0.979556,0.020444,0.979556
34,32,0.300708,0.398270,0.035000,0.020444,0.979556,0.020444,0.979556
34,33,0.382501,0.367236,0.035000,0.020444,0.979556,0.020444,0.979556
34,34,0.466268,0.362529,0.035000,0.020444,0.979556,0.020444,0.979556
34,35,0.572860,0.404742,0.035000,0.020444,0.979556,0.020444,0.979556
34,36,0.675515,0.404897,0.035000,0.020444,0.979556,0.020444,0.979556
34,37,0.745065,0.387992,0.035000,0.020444,0.979556,0.020444,0.979556
34,38,0.834526,0.354102,0.035000,0.020444,0.979556,0.020444,0.979556
34,39,0.937914,0.383528,0.035000,0.020444,0.979556,0.020444,0.979556
34,40,0.093229,0.502094,0.035000,0.020444,0.979556,0.020444,0.979556
34,41,0.172274,0.498017,0.035000,0.020444,0.979556,0.020444,0.979556
34,42,0.280179,0.468013,0.035000,0.020444,0.979556,0.020444,0.979556
34,43,0.368323,0.461505,0.035000,0.020444,0.979556,0.020444,0.979556
34,44,0.452805,0.481888,0.035000,0.020444,0.979556,0.020444,0.979556
34,45,0.544880,0.504209,0.035000,0.020444,0.979556,0.020444,0.979556
34,46,0.646493,0.477249,0.035000,0.020444,0.979556,0.020444,0.979556
34,47,0.748762,0.459922,0.035000,0.020444,0.979556,0.020444,0.979556
34,48,0.823323,0.462278,0.035000,0.020444,0.979556,0.020444,0.979556
34,49,0.918257,0.503525,0.035000,0.020444,0.979556,0.020444,0.979556
34,50,0.096329,0.591589,0.035000,0.020444,0.979556,0.020444,0.979556
34,51,0.203267,0.575271,0.035000,0.020444,0.979556,0.020444,0.979556
34,52,0.290108,0.547887,0.035000,0.020444,0.979556,0.020444,0.979556
34,53,0.387434,0.583468,0.035000,0.020444,0.979556,0.020444,0.979556
34,54,0.477364,0.595845,0.035000,0.020444,0.979556,0.020444,0.979556
34,55,0.565415,0.586201,0.035000,0.020444,0.979556,0.020444,0.979556
34,56,0.658182,0.549394,0.035000,0.020444,0.979556,0.020444,0.979556
34,57,0.751907,0.559561,0.035000,0.020444,0.979556,0.020444,0.979556
34,58,0.857987,0.587361,0.035000,0.020444,0.979556,0.020444,0.979556
34,59,0.944556,0.594163,0.035000,0.020444,0.979556,0.020444,0.979556
34,60,0.066586,0.666331,0.035000,0.020444,0.979556,0.020444,0.979556
34,61,0.173995,0.647908,0.035000,0.020444,0.979556,0.020444,0.979556
34,62,0.274352,0.663317,0.035000,0.020444,0.979556,0.020444,0.979556
34,63,0.359729,0.696241,0.035000,0.020444,0.979556,0.020444,0.979556
34,64,0.460990,0.680391,0.035000,0.020444,0.979556,0.020444,0.979556
34,65,0.556010,0.663019,0.035000,0.020444,0.979556,0.020444,0.979556
34,66,0.641235,0.643249,0.035000,0.020444,0.979556,0.020444,0.979556
34,67,0.723152,0.683666,0.035000,0.020444,0.979556,0.020444,0.979556
34,68,0.832506,0.694313,0.035000,0.020444,0.979556,0.020444,0.979556
34,69,0.931039,0.668804,0.035000,0.020444,0.979556,0.020444,0.979556
34,70,0.104892,0.740158,0.035000,0.020444,0.979556,0.020444,0.979556
34,71,0.184314,0.753500,0.035000,0.020444,0.979556,0.020444,0.979556
34,72,0.297577,0.789550,0.035000,0.020444,0.979556,0.020444,0.979556
34,73,0.386709,0.776299,0.035000,0.020444,0.979556,0.020444,0.979556
34,74,0.479832,0.752929,0.035000,0.020444,0.979556,0.020444,0.979556
34,75,0.569129,0.741452,0.035000,0.020444,0.979556,0.020444,0.979556
34,76,0.659441,0.768246,0.035000,0.020444,0.979556,0.020444,0.979556
34,77,0.753214,0.792922,0.035000,0.020444,0.979556,0.020444,0.979556
34,78,0.830635,0.771306,0.035000,0.020444,0.979556,0.020444,0.979556
34,79,0.943823,0.738778,0.035000,0.020444,0.979556,0.020444,0.979556
34,80,0.102372,0.847288,0.035000,0.020444,0.979556,0.020444,0.979556
34,81,0.175679,0.872801,0.035000,0.020444,0.979556,0.020444,0.979556
34,82,0.264351,0.886983,0.035000,0.020444,0.979556,0.020444,0.979556
34,83,0.366764,0.854526,0.035000,0.020444,0.979556,0.020444,0.979556
34,84,0.460194,0.835384,0.035000,0.020444,0.979556,0.020444,0.979556
34,85,0.555089,0.855275,0.035000,0.020444,0.979556,0.020444,0.979556
34,86,0.640591,0.886943,0.035000,0.020444,0.979556,0.020444,0.979556
34,87,0.732481,0.869779,0.035000,0.020444,0.979556,0.020444,0.979556
34,88,0.834400,0.841416,0.035000,0.020444,0.979556,0.020444,0.979556
34,89,0.928674,0.846582,0.035000,0.020444,0.979556,0.020444,0.979556
35,0,0.078406,0.105167,0.035000,0.022222,0.977778,0.022222,0.977778
35,1,0.179252,0.070579,0.035000,0.022222,0.977778,0.022222,0.977778
35,2,0.277137,0.086011,0.035000,0.022222,0.977778,0.022222,0.977778
35,3,0.372964,0.115853,0.035000,0.022222,0.977778,0.022222,0.977778
35,4,0.449925,0.115627,0.035000,0.022222,0.977778,0.022222,0.977778
35,5,0.539317,0.086149,0.035000,0.022222,0.977778,0.022222,0.977778
35,6,0.652076,0.075160,0.035000,0.022222,0.977778,0.022222,0.977778
35,7,0.728509,0.094568,0.035000,0.022222,0.977778,0.022222,0.977778
35,8,0.823448,0.129291,0.035000,0.022222,0.977778,0.022222,0.977778
35,9,0.926757,0.107469,0.035000,0.022222,0.977778,0.022222,0.977778
35,10,0.116111,0.185135,0.035000,0.022222,0.977778,0.022222,0.977778
35,11,0.194153,0.167994,0.035000,0.022222,0.977778,0.022222,0.977778
35,12,0.287183,0.213390,0.035000,0.022222,0.977778,0.022222,0.977778
35,13,0.388778,0.208869,0.035000,0.022222,0.977778,0.022222,0.977778
35,14,0.496447,0.200669,0.035000,0.022222,0.977778,0.022222,0.977778
35,15,0.559802,0.168880,0.035000,0.022222,0.977778,0.022222,0.977778
35,16,0.647825,0.186560,0.035000,0.022222,0.977778,0.022222,0.977778
35,17,0.759152,0.220776,0.035000,0.022222,0.977778,0.022222,0.977778
35,18,0.864370,0.209451,0.035000,0.022222,0.977778,0.022222,0.977778
35,19,0.942778,0.180277,0.035000,0.022222,0.977778,0.022222,0.977778
35,20,0.069126,0.269676,0.035000,0.022222,0.977778,0.022222,0.977778
35,21,0.185980,0.296615,0.035000,0.022222,0.977778,0.022222,0.977778
35,22,0.267544,0.303640,0.035000,0.022222,0.977778,0.022222,0.977778
35,23,0.351778,0.301140,0.035000,0.022222,0.977778,0.022222,0.977778
35,24,0.463335,0.263890,0.035000,0.022222,0.977778,0.022222,0.977778
35,25,0.564223,0.278700,0.035000,0.022222,0.977778,0.022222,0.977778
35,26,0.631054,0.306023,0.035000,0.022222,0.977778,0.022222,0.977778
35,27,0.728994,0.314830,0.035000,0.022222,0.977778,0.022222,0.977778
35,28,0.829030,0.274687,0.035000,0.022222,0.977778,0.022222,0.977778
35,29,0.938169,0.267691,0.035000,0.022222,0.977778,0.022222,0.977778
