frame,particle_id,x,y,radius
40,68,0.822288,0.695732,0.031762
40,69,0.922551,0.690925,0.031762
40,70,0.124678,0.799412,0.031762
40,71,0.198068,0.808761,0.031762
40,72,0.275992,0.805275,0.031762
40,73,0.369554,0.794061,0.031762
40,74,0.475478,0.791548,0.031762
40,75,0.579124,0.801417,0.031762
40,76,0.667946,0.809210,0.031762
40,77,0.743027,0.803510,0.031762
40,78,0.818083,0.792668,0.031762
40,79,0.906854,0.792567,0.031762
40,80,0.092470,0.903356,0.031762
40,81,0.198411,0.909228,0.031762
40,82,0.292023,0.901582,0.031762
40,83,0.369984,0.891618,0.031762
40,84,0.443362,0.893934,0.031762
40,85,0.527441,0.905137,0.031762
40,86,0.627663,0.908814,0.031762
40,87,0.734631,0.899579,0.031762
40,88,0.832744,0.890960,0.031762
40,89,0.914543,0.895585,0.031762
41,0,0.112509,0.101931,0.031981
41,1,0.193314,0.091380,0.031981
41,2,0.266475,0.093458,0.031981
41,3,0.347474,0.105120,0.031981
41,4,0.444586,0.109281,0.031981
41,5,0.551272,0.099846,0.031981
41,6,0.652192,0.090636,0.031981
41,7,0.737305,0.095145,0.031981
41,8,0.811105,0.106766,0.031981
41,9,0.888486,0.108475,0.031981
41,10,0.099050,0.197768,0.031981
41,11,0.204439,0.190331,0.031981
41,12,0.308506,0.197059,0.031981
41,13,0.398316,0.208096,0.031981
41,14,0.474045,0.207272,0.031981
41,15,0.548813,0.195795,0.031981
41,16,0.636625,0.190478,0.031981
41,17,0.739491,0.199111,0.031981
41,18,0.845584,0.209046,0.031981
41,19,0.940107,0.205729,0.031981
41,20,0.100902,0.294019,0.031981
41,21,0.174271,0.291071,0.031981
41,22,0.257504,0.301204,0.031981
41,23,0.356823,0.309573,0.031981
41,24,0.463660,0.303917,0.031981
41,25,0.562535,0.292522,0.031981
41,26,0.645288,0.292082,0.031981
41,27,0.718583,0.303242,0.031981
41,28,0.797777,0.309652,0.031981
41,29,0.892806,0.301922,0.031981
41,30,0.117046,0.391376,0.031981
41,31,0.219566,0.393464,0.031981
41,32,0.306855,0.405127,0.031981
41,33,0.381406,0.409279,0.031981
41,34,0.457422,0.399837,0.031981
41,35,0.547761,0.390634,0.031981
41,36,0.652110,0.395152,0.031981
41,37,0.757278,0.406772,0.031981
41,38,0.849319,0.408471,0.031981
41,39,0.926356,0.397760,0.031981
41,40,0.082308,0.490330,0.031981
41,41,0.167929,0.497067,0.031981
41,42,0.269245,0.508101,0.031981
41,43,0.375852,0.507267,0.031981
41,44,0.472482,0.495787,0.031981
41,45,0.553039,0.490480,0.031981
41,46,0.626205,0.499119,0.031981
41,47,0.707457,0.509049,0.031981
41,48,0.804838,0.505722,0.031981
41,49,0.911562,0.494012,0.031981
41,50,0.130253,0.591074,0.031981
41,51,0.215081,0.601213,0.031981
41,52,0.288803,0.609575,0.031981
41,53,0.366383,0.603909,0.031981
41,54,0.459241,0.592517,0.031981
41,55,0.564749,0.592087,0.031981
41,56,0.668649,0.603250,0.031981
41,57,0.758162,0.609651,0.031981
41,58,0.833735,0.601914,0.031981
41,59,0.908632,0.591372,0.031981
41,60,0.078740,0.693471,0.031981
41,61,0.181797,0.705134,0.031981
41,62,0.287799,0.709276,0.031981
41,63,0.382034,0.699828,0.031981
41,64,0.460608,0.690632,0.031981
41,65,0.534026,0.695160,0.031981
41,66,0.617534,0.706778,0.031981
41,67,0.717100,0.708467,0.031981
41,68,0.823929,0.697751,0.031981
41,69,0.922549,0.690330,0.031981
41,70,0.123035,0.797075,0.031981
41,71,0.196294,0.808105,0.031981
41,72,0.275719,0.807261,0.031981
41,73,0.371032,0.795779,0.031981
41,74,0.477348,0.790481,0.031981
41,75,0.579667,0.799128,0.031981
41,76,0.666662,0.809052,0.031981
41,77,0.741096,0.805715,0.031981
41,78,0.817281,0.794005,0.031981
41,79,0.907917,0.791078,0.031981
41,80,0.094421,0.901222,0.031981
41,81,0.199457,0.909576,0.031981
41,82,0.291201,0.903901,0.031981
41,83,0.368050,0.892511,0.031981
41,84,0.442095,0.892092,0.031981
41,85,0.528005,0.903258,0.031981
41,86,0.629539,0.909651,0.031981
41,87,0.736095,0.901905,0.031981
41,88,0.832450,0.891369,0.031981
41,89,0.912761,0.893477,0.031981
42,0,0.111512,0.104054,0.032200
42,1,0.191365,0.091004,0.032200
42,2,0.265366,0.091133,0.032200
42,3,0.348224,0.104253,0.032200
42,4,0.446506,0.111142,0.032200
42,5,0.552597,0.101708,0.032200
42,6,0.651704,0.089772,0.032200
42,7,0.735453,0.092820,0.032200
42,8,0.809592,0.106387,0.032200
42,9,0.888703,0.110597,0.032200
42,10,0.100798,0.199283,0.032200
42,11,0.206111,0.189019,0.032200
42,12,0.308564,0.194843,0.032200
42,13,0.396708,0.208221,0.032200
42,14,0.472248,0.209556,0.032200
42,15,0.548480,0.196891,0.032200
42,16,0.638061,0.188781,0.032200
42,17,0.741377,0.197107,0.032200
42,18,0.846185,0.209671,0.032200
42,19,0.938871,0.208067,0.032200
42,20,0.098965,0.294645,0.032200
42,21,0.173414,0.289068,0.032200
42,22,0.258515,0.299507,0.032200
42,23,0.358773,0.310668,0.032200
42,24,0.464755,0.306201,0.032200
42,25,0.561769,0.292649,0.032200
42,26,0.643365,0.289866,0.032200
42,27,0.717271,0.301929,0.032200
42,28,0.798282,0.311166,0.032200
42,29,0.894664,0.304044,0.032200
42,30,0.118549,0.390998,0.032200
42,31,0.219332,0.391140,0.032200
42,32,0.305100,0.404262,0.032200
42,33,0.379743,0.411140,0.032200
42,34,0.457381,0.401698,0.032200
42,35,0.549379,0.389768,0.032200
42,36,0.653900,0.392828,0.032200
42,37,0.757594,0.406395,0.032200
42,38,0.847870,0.410594,0.032200
42,39,0.924475,0.399273,0.032200
42,40,0.081724,0.489017,0.032200
42,41,0.169179,0.494852,0.032200
42,42,0.271180,0.508228,0.032200
42,43,0.376693,0.509550,0.032200
42,44,0.471456,0.496881,0.032200
42,45,0.551089,0.488781,0.032200
42,46,0.625124,0.497117,0.032200
42,47,0.708239,0.509676,0.032200
42,48,0.806764,0.508060,0.032200
42,49,0.912861,0.494636,0.032200
42,50,0.129731,0.589070,0.032200
42,51,0.213219,0.599517,0.032200
42,52,0.287311,0.610671,0.032200
42,53,0.366634,0.606193,0.032200
42,54,0.461004,0.592642,0.032200
42,55,0.566403,0.589871,0.032200
42,56,0.668673,0.601939,0.032200
42,57,0.756534,0.611167,0.032200
42,58,0.831951,0.604035,0.032200
42,59,0.908333,0.590992,0.032200
42,60,0.080199,0.691146,0.032200
42,61,0.183673,0.704271,0.032200
42,62,0.288367,0.711139,0.032200
42,63,0.380771,0.701688,0.032200
42,64,0.458675,0.689764,0.032200
42,65,0.533201,0.692835,0.032200
42,66,0.618574,0.706403,0.032200
42,67,0.719050,0.710590,0.032200
42,68,0.824996,0.699263,0.032200
42,69,0.921752,0.689015,0.032200
42,70,0.121106,0.794860,0.032200
42,71,0.195008,0.808235,0.032200
42,72,0.276257,0.809545,0.032200
42,73,0.372900,0.796872,0.032200
42,74,0.478828,0.788781,0.032200
42,75,0.579398,0.797126,0.032200
42,76,0.664892,0.809681,0.032200
42,77,0.739452,0.808053,0.032200
42,78,0.817274,0.794627,0.032200
42,79,0.909555,0.789072,0.032200
42,80,0.096197,0.899526,0.032200
42,81,0.199739,0.910674,0.032200
42,82,0.289730,0.906184,0.032200
42,83,0.366179,0.892634,0.032200
42,84,0.441544,0.889875,0.032200
42,85,0.529281,0.901949,0.032200
42,86,0.631470,0.911168,0.032200
42,87,0.736905,0.904026,0.032200
42,88,0.831394,0.890986,0.032200
42,89,0.910811,0.891152,0.032200
43,0,0.109919,0.105729,0.032419
43,1,0.189559,0.089879,0.032419
43,2,0.265007,0.088856,0.032419
43,3,0.349643,0.104159,0.032419
43,4,0.448397,0.113369,0.032419
43,5,0.553223,0.102994,0.032419
43,6,0.650488,0.088233,0.032419
43,7,0.733514,0.090711,0.032419
43,8,0.808712,0.106798,0.032419
43,9,0.889692,0.112926,0.032419
43,10,0.102746,0.200118,0.032419
43,11,0.207227,0.187137,0.032419
43,12,0.307823,0.193001,0.032419
43,13,0.394790,0.209118,0.032419
43,14,0.470918,0.211877,0.032419
43,15,0.548960,0.197236,0.032419
43,16,0.639910,0.186644,0.032419
43,17,0.742896,0.195618,0.032419
43,18,0.845977,0.211012,0.032419
43,19,0.937127,0.210273,0.032419
43,20,0.097289,0.294484,0.032419
43,21,0.173347,0.286776,0.032419
43,22,0.260118,0.298441,0.032419
43,23,0.360572,0.312390,0.032419
43,24,0.465097,0.308187,0.032419
43,25,0.560339,0.291990,0.032419
43,26,0.641478,0.287527,0.032419
43,27,0.716662,0.301337,0.032419
43,28,0.799511,0.313188,0.032419
43,29,0.896601,0.305719,0.032419
43,30,0.119413,0.389872,0.032419
43,31,0.218329,0.388863,0.032419
43,32,0.303151,0.404170,0.032419
43,33,0.378641,0.413368,0.032419
43,34,0.458138,0.402982,0.032419
43,35,0.551299,0.388227,0.032419
43,36,0.655218,0.390720,0.032419
43,37,0.757097,0.406808,0.032419
43,38,0.846016,0.412923,0.032419
43,39,0.922967,0.400106,0.032419
43,40,0.081949,0.487134,0.032419
43,41,0.170930,0.493011,0.032419
43,42,0.272847,0.509127,0.032419
43,43,0.376743,0.511872,0.032419
43,44,0.469843,0.497225,0.032419
43,45,0.549296,0.486643,0.032419
43,46,0.624799,0.495630,0.032419
43,47,0.709681,0.511019,0.032419
43,48,0.808647,0.510265,0.032419
43,49,0.913454,0.494473,0.032419
43,50,0.128488,0.586778,0.032419
43,51,0.211283,0.598453,0.032419
43,52,0.286463,0.612394,0.032419
43,53,0.367652,0.608178,0.032419
43,54,0.462953,0.591981,0.032419
43,55,0.567491,0.587532,0.032419
43,56,0.667900,0.601349,0.032419
43,57,0.754610,0.613190,0.032419
43,58,0.830646,0.605708,0.032419
43,59,0.908846,0.589864,0.032419
43,60,0.082059,0.688869,0.032419
43,61,0.185170,0.704181,0.032419
43,62,0.288124,0.713368,0.032419
43,63,0.379012,0.702970,0.032419
43,64,0.457018,0.688222,0.032419
43,65,0.533168,0.690728,0.032419
43,66,0.620196,0.706818,0.032419
43,67,0.720835,0.712919,0.032419
43,68,0.825303,0.700094,0.032419
43,69,0.920298,0.687131,0.032419
43,70,0.119228,0.793021,0.032419
43,71,0.194432,0.809136,0.032419
43,72,0.277513,0.811866,0.032419
43,73,0.374833,0.797213,0.032419
43,74,0.479662,0.786643,0.032419
43,75,0.578366,0.795641,0.032419
43,76,0.662943,0.811025,0.032419
43,77,0.738378,0.810258,0.032419
43,78,0.818063,0.794462,0.032419
43,79,0.911481,0.786780,0.032419
43,80,0.097489,0.898465,0.032419
43,81,0.199209,0.912399,0.032419
43,82,0.287865,0.908169,0.032419
43,83,0.364693,0.891971,0.032419
43,84,0.441803,0.887536,0.032419
43,85,0.531047,0.901361,0.032419
43,86,0.633118,0.913192,0.032419
43,87,0.736920,0.905697,0.032419
43,88,0.829763,0.889856,0.032419
43,89,0.909032,0.888876,0.032419
44,0,0.108007,0.106766,0.032638
44,1,0.188210,0.088135,0.032638
44,2,0.265462,0.086887,0.032638
44,3,0.351483,0.104849,0.032638
44,4,0.449932,0.115707,0.032638
44,5,0.553040,0.103554,0.032638
44,6,0.648756,0.086194,0.032638
44,7,0.731825,0.089060,0.032638
44,8,0.808619,0.107953,0.032638
44,9,0.891280,0.115195,0.032638
44,10,0.104554,0.200177,0.032638
44,11,0.207594,0.184899,0.032638
44,12,0.306410,0.191745,0.032638
44,13,0.392897,0.210684,0.032638
44,14,0.470284,0.213971,0.032638
44,15,0.550169,0.196791,0.032638
44,16,0.641850,0.184312,0.032638
44,17,0.743783,0.194816,0.032638
44,18,0.844996,0.212915,0.032638
44,19,0.935180,0.212093,0.032638
44,20,0.096166,0.293555,0.032638
44,21,0.174080,0.284459,0.032638
44,22,0.262034,0.298130,0.032638
44,23,0.361909,0.314541,0.032638
44,24,0.464625,0.309649,0.032638
44,25,0.558493,0.290621,0.032638
44,26,0.639955,0.285333,0.032638
44,27,0.716861,0.301532,0.032638
44,28,0.801251,0.315487,0.032638
44,29,0.898281,0.306753,0.032638
44,30,0.119489,0.388126,0.032638
44,31,0.216731,0.386895,0.032638
44,32,0.301349,0.404862,0.032638
44,33,0.378291,0.415707,0.032638
44,34,0.459563,0.403541,0.032638
44,35,0.553188,0.386188,0.032638
44,36,0.655835,0.389070,0.032638
44,37,0.755875,0.407965,0.032638
44,38,0.844078,0.415192,0.032638
44,39,0.922096,0.400163,0.032638
44,40,0.082945,0.484896,0.032638
44,41,0.172878,0.491756,0.032638
44,42,0.273955,0.510694,0.032638
44,43,0.375994,0.513965,0.032638
44,44,0.467924,0.496777,0.032638
44,45,0.547972,0.484311,0.032638
44,46,0.625288,0.494829,0.032638
44,47,0.711532,0.512923,0.032638
44,48,0.810159,0.512084,0.032638
44,49,0.913237,0.493542,0.032638
44,50,0.126741,0.584461,0.032638
44,51,0.209612,0.598144,0.032638
44,52,0.286404,0.614547,0.032638
44,53,0.369260,0.609638,0.032638
44,54,0.464748,0.590610,0.032638
44,55,0.567823,0.585338,0.032638
44,56,0.666464,0.601546,0.032638
44,57,0.752726,0.615489,0.032638
44,58,0.830046,0.606740,0.032638
44,59,0.910082,0.588117,0.032638
44,60,0.083995,0.686902,0.032638
44,61,0.186026,0.704876,0.032638
44,62,0.287114,0.715706,0.032638
44,63,0.377064,0.703527,0.032638
44,64,0.455923,0.686181,0.032638
44,65,0.533933,0.689080,0.032638
44,66,0.622118,0.707977,0.032638
44,67,0.722147,0.715188,0.032638
44,68,0.824798,0.700149,0.032638
44,69,0.918442,0.684892,0.032638
44,70,0.117727,0.791768,0.032638
44,71,0.194666,0.810704,0.032638
44,72,0.279268,0.813959,0.032638
44,73,0.376495,0.796763,0.032638
44,74,0.479703,0.784310,0.032638
44,75,0.576748,0.794843,0.032638
44,76,0.661154,0.812931,0.032638
44,77,0.738063,0.812075,0.032638
44,78,0.819511,0.793529,0.032638
44,79,0.913361,0.784463,0.032638
44,80,0.098073,0.898158,0.032638
44,81,0.197960,0.914552,0.032638
44,82,0.285931,0.909627,0.032638
44,83,0.363853,0.890599,0.032638
44,84,0.442829,0.885343,0.032638
44,85,0.532995,0.901560,0.032638
44,86,0.634199,0.915491,0.032638
44,87,0.736139,0.906728,0.032638
44,88,0.827838,0.888108,0.032638
44,89,0.907734,0.886910,0.032638
45,0,0.106108,0.107044,0.032857
45,1,0.187553,0.085971,0.032857
45,2,0.266651,0.085451,0.032857
45,3,0.353425,0.106245,0.032857
45,4,0.450841,0.117890,0.032857
45,5,0.552081,0.103326,0.032857
45,6,0.646810,0.083889,0.032857
45,7,0.730681,0.088055,0.032857
45,8,0.809329,0.109720,0.032857
45,9,0.893190,0.117146,0.032857
45,10,0.105910,0.199453,0.032857
45,11,0.207148,0.182562,0.032857
45,12,0.304572,0.191218,0.032857
45,13,0.391357,0.212740,0.032857
45,14,0.470459,0.215598,0.032857
45,15,0.551896,0.195605,0.032857
45,16,0.643543,0.182051,0.032857
45,17,0.743884,0.194792,0.032857
45,18,0.843413,0.215163,0.032857
45,19,0.933368,0.213320,0.032857
45,20,0.095791,0.291963,0.032857
45,21,0.175487,0.282380,0.032857
45,22,0.263929,0.298610,0.032857
45,23,0.362550,0.316876,0.032857
45,24,0.463423,0.310419,0.032857
45,25,0.556552,0.288698,0.032857
45,26,0.639060,0.283535,0.032857
45,27,0.717835,0.302493,0.032857
45,28,0.803197,0.317799,0.032857
45,29,0.899411,0.307029,0.032857
45,30,0.118763,0.385961,0.032857
45,31,0.214817,0.385460,0.032857
45,32,0.300006,0.406260,0.032857
45,33,0.378754,0.417889,0.032857
45,34,0.461406,0.403311,0.032857
45,35,0.554717,0.383882,0.032857
45,36,0.655644,0.388066,0.032857
45,37,0.754140,0.409733,0.032857
45,38,0.842394,0.417141,0.032857
45,39,0.922011,0.399437,0.032857
45,40,0.084538,0.482558,0.032857
45,41,0.174683,0.491232,0.032857
45,42,0.274314,0.512751,0.032857
45,43,0.374575,0.515590,0.032857
45,44,0.466033,0.495590,0.032857
45,45,0.547347,0.482050,0.032857
45,46,0.626503,0.494807,0.032857
45,47,0.713471,0.515172,0.032857
45,48,0.811038,0.513310,0.032857
45,49,0.912248,0.491949,0.032857
45,50,0.124794,0.582383,0.032857
45,51,0.208497,0.598626,0.032857
45,52,0.287146,0.616882,0.032857
45,53,0.371177,0.610406,0.032857
45,54,0.466079,0.588685,0.032857
45,55,0.567343,0.583541,0.032857
45,56,0.664615,0.602509,0.032857
45,57,0.751208,0.617801,0.032857
45,58,0.830254,0.607014,0.032857
45,59,0.911825,0.585951,0.032857
45,60,0.085670,0.685470,0.032857
45,61,0.186093,0.706275,0.032857
45,62,0.285511,0.717888,0.032857
45,63,0.375265,0.703295,0.032857
45,64,0.455582,0.683875,0.032857
45,65,0.535364,0.688078,0.032857
45,66,0.624005,0.709747,0.032857
45,67,0.722755,0.717136,0.032857
45,68,0.823569,0.699421,0.032857
45,69,0.916505,0.682554,0.032857
45,70,0.116863,0.791245,0.032857
45,71,0.195669,0.812762,0.032857
45,72,0.281216,0.815582,0.032857
45,73,0.377597,0.795574,0.032857
45,74,0.478945,0.782050,0.032857
45,75,0.574828,0.794823,0.032857
45,76,0.659836,0.815180,0.032857
45,77,0.738559,0.813299,0.032857
45,78,0.821365,0.791935,0.032857
45,79,0.914868,0.782386,0.032857
45,80,0.097847,0.898642,0.032857
45,81,0.196209,0.916887,0.032857
45,82,0.284265,0.910393,0.032857
45,83,0.363803,0.888673,0.032857
45,84,0.444441,0.883547,0.032857
45,85,0.534788,0.902525,0.032857
45,86,0.634523,0.917803,0.032857
45,87,0.734697,0.907000,0.032857
45,88,0.825956,0.885941,0.032857
45,89,0.907142,0.885479,0.032857
46,0,0.104552,0.106532,0.033076
46,1,0.187701,0.083634,0.033076
46,2,0.268366,0.084712,0.033076
46,3,0.355131,0.108187,0.033076
46,4,0.450969,0.119668,0.033076
46,5,0.550513,0.102335,0.033076
46,6,0.644989,0.081582,0.033076
46,7,0.730281,0.087811,0.033076
46,8,0.810717,0.111897,0.033076
46,9,0.895092,0.118554,0.033076
46,10,0.106576,0.198029,0.033076
46,11,0.205966,0.180392,0.033076
46,12,0.302630,0.191481,0.033076
46,13,0.390440,0.215050,0.033076
46,14,0.471410,0.216571,0.033076
46,15,0.553842,0.193815,0.033076
46,16,0.644694,0.180120,0.033076
46,17,0.743182,0.195549,0.033076
46,18,0.841503,0.217499,0.033076
46,19,0.932006,0.213813,0.033076
46,20,0.096229,0.289891,0.033076
46,21,0.177322,0.280779,0.033076
46,22,0.265474,0.299826,0.033076
46,23,0.362384,0.319128,0.033076
46,24,0.461700,0.310408,0.033076
46,25,0.554855,0.286440,0.033076
46,26,0.638950,0.282338,0.033076
46,27,0.719413,0.304111,0.033076
46,28,0.805013,0.319861,0.033076
46,29,0.899795,0.306515,0.033076
46,30,0.117362,0.383624,0.033076
46,31,0.212919,0.384724,0.033076
46,32,0.299356,0.408203,0.033076
46,33,0.379950,0.419665,0.033076
46,34,0.463347,0.402318,0.033076
46,35,0.555620,0.381575,0.033076
46,36,0.654677,0.387825,0.033076
46,37,0.752193,0.411911,0.033076
46,38,0.841257,0.418547,0.033076
46,39,0.922729,0.398011,0.033076
46,40,0.086451,0.480389,0.033076
46,41,0.176032,0.491497,0.033076
46,42,0.273859,0.515062,0.033076
46,43,0.372734,0.516562,0.033076
46,44,0.464499,0.493798,0.033076
46,45,0.547530,0.480121,0.033076
46,46,0.628235,0.495566,0.033076
46,47,0.715160,0.517507,0.033076
46,48,0.811131,0.513800,0.033076
46,49,0.910660,0.489876,0.033076
46,50,0.122985,0.580783,0.033076
46,51,0.208130,0.599843,0.033076
46,52,0.288558,0.619133,0.033076
46,53,0.373071,0.610393,0.033076
46,54,0.466712,0.586427,0.033076
46,55,0.566134,0.582346,0.033076
46,56,0.662675,0.604128,0.033076
46,57,0.750320,0.619862,0.033076
46,58,0.831236,0.606499,0.033076
46,59,0.913773,0.583614,0.033076
46,60,0.086794,0.684735,0.033076
46,61,0.185359,0.708219,0.033076
46,62,0.283595,0.719662,0.033076
46,63,0.373928,0.702300,0.033076
46,64,0.456053,0.681568,0.033076
46,65,0.537210,0.687839,0.033076
46,66,0.625529,0.711925,0.033076
46,67,0.722555,0.718541,0.033076
46,68,0.821830,0.697994,0.033076
46,69,0.914825,0.680386,0.033076
46,70,0.116787,0.791513,0.033076
46,71,0.197267,0.815073,0.033076
46,72,0.283018,0.816552,0.033076
46,73,0.377946,0.793782,0.033076
46,74,0.477521,0.780121,0.033076
46,75,0.572939,0.795583,0.033076
46,76,0.659219,0.817516,0.033076
46,77,0.739782,0.813787,0.033076
46,78,0.823303,0.789861,0.033076
46,79,0.915740,0.780788,0.033076
46,80,0.096851,0.899861,0.033076
46,81,0.194261,0.919138,0.033076
46,82,0.283156,0.910378,0.033076
46,83,0.364552,0.886414,0.033076
46,84,0.446361,0.882354,0.033076
46,85,0.536112,0.904145,0.033076
46,86,0.634035,0.919864,0.033076
46,87,0.732845,0.906482,0.033076
46,88,0.824443,0.883604,0.033076
46,89,0.907359,0.884746,0.033076
47,0,0.103611,0.105288,0.033295
47,1,0.188629,0.081392,0.033295
47,2,0.270311,0.084756,0.033295
47,3,0.356303,0.110453,0.033295
47,4,0.450292,0.120836,0.033295
47,5,0.548609,0.100694,0.033295
47,6,0.643608,0.079536,0.033295
47,7,0.730693,0.088357,0.033295
47,8,0.812544,0.114235,0.033295
47,9,0.896653,0.119259,0.033295
47,10,0.106436,0.196068,0.033295
47,11,0.204254,0.178638,0.033295
47,12,0.300919,0.192503,0.033295
47,13,0.390303,0.217352,0.033295
47,14,0.472973,0.216780,0.033295
47,15,0.555667,0.191626,0.033295
47,16,0.645104,0.178740,0.033295
47,17,0.741800,0.197000,0.033295
47,18,0.839600,0.219655,0.033295
47,19,0.931332,0.213515,0.033295
47,20,0.097404,0.287575,0.033295
47,21,0.179266,0.279838,0.033295
47,22,0.266400,0.301638,0.033295
47,23,0.361441,0.321039,0.033295
47,24,0.459754,0.309618,0.033295
47,25,0.553696,0.284107,0.033295
47,26,0.639643,0.281879,0.033295
47,27,0.721321,0.306199,0.033295
47,28,0.806381,0.321437,0.033295
47,29,0.899365,0.305270,0.033295
47,30,0.115530,0.381383,0.033295
47,31,0.211368,0.384770,0.033295
47,32,0.299513,0.410469,0.033295
47,33,0.381670,0.420831,0.033295
47,34,0.465049,0.400675,0.033295
47,35,0.555739,0.379530,0.033295
47,36,0.653104,0.388373,0.033295
47,37,0.750374,0.414250,0.033295
47,38,0.840864,0.419250,0.033295
47,39,0.924124,0.396049,0.033295
47,40,0.088351,0.478636,0.033295
47,41,0.176691,0.492521,0.033295
47,42,0.272670,0.517363,0.033295
47,43,0.370792,0.516768,0.033295
47,44,0.463588,0.491608,0.033295
47,45,0.548489,0.478742,0.033295
47,46,0.630182,0.497019,0.033295
47,47,0.716304,0.519663,0.033295
47,48,0.810422,0.513500,0.033295
47,49,0.908748,0.487560,0.033295
47,50,0.121629,0.579844,0.033295
47,51,0.208576,0.601657,0.033295
47,52,0.290396,0.621042,0.033295
47,53,0.374611,0.609601,0.033295
47,54,0.466538,0.584094,0.033295
47,55,0.564406,0.581890,0.033295
47,56,0.660982,0.606217,0.033295
47,57,0.750218,0.621436,0.033295
47,58,0.832819,0.605252,0.033295
47,59,0.915586,0.581373,0.033295
47,60,0.087169,0.684783,0.033295
47,61,0.183952,0.710486,0.033295
47,62,0.281699,0.720827,0.033295
47,63,0.373286,0.700656,0.033295
47,64,0.457255,0.679524,0.033295
47,65,0.539151,0.688389,0.033295
47,66,0.626424,0.714264,0.033295
47,67,0.721582,0.719242,0.033295
47,68,0.819882,0.696031,0.033295
47,69,0.913694,0.678634,0.033295
47,70,0.117512,0.792539,0.033295
47,71,0.199182,0.817374,0.033295
47,72,0.284362,0.816756,0.033295
47,73,0.377484,0.791591,0.033295
47,74,0.475677,0.778745,0.033295
47,75,0.571409,0.797038,0.033295
47,76,0.659410,0.819670,0.033295
47,77,0.741518,0.813486,0.033295
47,78,0.824988,0.787544,0.033295
47,79,0.915825,0.779851,0.033295
47,80,0.095258,0.901676,0.033295
47,81,0.192454,0.921046,0.033295
47,82,0.282797,0.909584,0.033295
47,83,0.365971,0.884081,0.033295
47,84,0.448252,0.881900,0.033295
47,85,0.536737,0.906235,0.033295
47,86,0.632819,0.921436,0.033295
47,87,0.730906,0.905233,0.033295
47,88,0.823563,0.881364,0.033295
47,89,0.908347,0.884797,0.033295
48,0,0.103448,0.103456,0.033514
48,1,0.190176,0.079501,0.033514
48,2,0.272145,0.085577,0.033514
48,3,0.356739,0.112783,0.033514
48,4,0.448928,0.121261,0.033514
48,5,0.546699,0.098592,0.033514
48,6,0.642909,0.077985,0.033514
48,7,0.731847,0.089630,0.033514
48,8,0.814490,0.116467,0.033514
48,9,0.897602,0.119180,0.033514
48,10,0.105516,0.193794,0.033514
48,11,0.202310,0.177500,0.033514
48,12,0.299739,0.194169,0.033514
48,13,0.390972,0.219380,0.033514
48,14,0.474875,0.216200,0.033514
48,15,0.557055,0.189287,0.033514
48,16,0.644700,0.178069,0.033514
48,17,0.739976,0.198980,0.033514
48,18,0.838033,0.221386,0.033514
48,19,0.931462,0.212461,0.033514
48,20,0.099111,0.285281,0.033514
48,21,0.180981,0.279664,0.033514
48,22,0.266546,0.303839,0.033514
48,23,0.359883,0.322390,0.033514
48,24,0.457925,0.308139,0.033514
48,25,0.553278,0.281965,0.033514
48,26,0.641020,0.282212,0.033514
48,27,0.723227,0.308519,0.033514
48,28,0.807065,0.322345,0.033514
48,29,0.898198,0.303436,0.033514
48,30,0.113585,0.379493,0.033514
48,31,0.210434,0.385593,0.033514
48,32,0.300449,0.412799,0.033514
48,33,0.383615,0.421255,0.033514
48,34,0.466216,0.398572,0.033514
48,35,0.555054,0.377981,0.033514
48,36,0.651198,0.389648,0.033514
48,37,0.748999,0.416481,0.033514
48,38,0.841284,0.419169,0.033514
48,39,0.925953,0.393775,0.033514
48,40,0.089907,0.477500,0.033514
48,41,0.176543,0.494188,0.033514
48,42,0.270954,0.519390,0.033514
48,43,0.369085,0.516186,0.033514
48,44,0.463460,0.489269,0.033514
48,45,0.550057,0.478073,0.033514
48,46,0.632004,0.499000,0.033514
48,47,0.716706,0.521392,0.033514
48,48,0.809033,0.512444,0.033514
48,49,0.906846,0.485266,0.033514
48,50,0.120962,0.579673,0.033514
48,51,0.209757,0.603859,0.033514
48,52,0.292340,0.622392,0.033514
48,53,0.375530,0.608120,0.033514
48,54,0.465587,0.581953,0.033514
48,55,0.562460,0.582224,0.033514
48,56,0.659829,0.608537,0.033514
48,57,0.750920,0.622343,0.033514
48,58,0.834729,0.603416,0.033514
48,59,0.916949,0.579485,0.033514
48,60,0.086732,0.685608,0.033514
48,61,0.182117,0.712816,0.033514
48,62,0.280153,0.721248,0.033514
48,63,0.373451,0.698552,0.033514
48,64,0.458979,0.677977,0.033514
48,65,0.540849,0.689666,0.033514
48,66,0.626535,0.716494,0.033514
48,67,0.720004,0.719159,0.033514
48,68,0.818066,0.693756,0.033514
48,69,0.913309,0.677501,0.033514
48,70,0.118913,0.794207,0.033514
48,71,0.201081,0.819400,0.033514
48,72,0.285013,0.816172,0.033514
48,73,0.376288,0.789252,0.033514
48,74,0.473734,0.778078,0.033514
48,75,0.570505,0.799020,0.033514
48,76,0.660376,0.821398,0.033514
48,77,0.743465,0.812428,0.033514
48,78,0.826127,0.785251,0.033514
48,79,0.915108,0.779681,0.033514
48,80,0.093345,0.903879,0.033514
48,81,0.191104,0.922394,0.033514
48,82,0.283251,0.908102,0.033514
48,83,0.367812,0.881941,0.033514
