frame,phase,particle_id,x,y,radius,left,right,bottom,top,stress_kpa,friction
74,expansion,46,0.618363,0.942892,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,47,0.365866,0.224754,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,48,0.686314,0.864870,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,49,0.781501,0.141714,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,50,0.418232,0.139214,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,51,0.573429,0.052641,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,52,0.051837,0.835000,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,53,0.445866,0.473599,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,54,0.470699,0.053366,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,55,0.808760,0.417531,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,56,0.308325,0.143062,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,57,0.948166,0.948168,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,58,0.650499,0.300131,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,59,0.548044,0.481622,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,60,0.063799,0.212865,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,61,0.256316,0.234419,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,62,0.257576,0.051308,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,63,0.835394,0.747453,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,64,0.600163,0.211047,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,65,0.816263,0.851226,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,66,0.947230,0.269941,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,67,0.605047,0.393051,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,68,0.277791,0.455446,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,69,0.475112,0.575099,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,70,0.385346,0.799796,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,71,0.364018,0.409821,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,72,0.520571,0.768448,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,73,0.947896,0.467521,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,74,0.499386,0.388006,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,75,0.569708,0.854584,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,76,0.430253,0.706314,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,77,0.756344,0.295194,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,78,0.315654,0.316591,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,79,0.474936,0.228984,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,80,0.147069,0.859139,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,81,0.576219,0.576028,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,82,0.630189,0.670564,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,83,0.638680,0.774480,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,84,0.146307,0.695244,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,85,0.932844,0.571549,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,86,0.898589,0.665703,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,87,0.154797,0.051283,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,88,0.516948,0.950363,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
74,expansion,89,0.051962,0.730709,0.035112,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,0,0.937661,0.059055,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,1,0.548081,0.297007,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,2,0.344861,0.646583,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,3,0.947562,0.365381,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,4,0.412894,0.948170,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,5,0.855492,0.516069,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,6,0.302491,0.949760,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,7,0.649847,0.121885,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,8,0.202392,0.946846,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,9,0.733042,0.774377,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,10,0.653483,0.480882,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,11,0.682876,0.575042,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,12,0.810179,0.612961,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,13,0.828685,0.051066,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,14,0.305415,0.735492,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,15,0.365946,0.545139,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,16,0.853616,0.323834,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,17,0.211670,0.779237,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,18,0.752216,0.503670,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,19,0.122845,0.357265,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,20,0.166335,0.250101,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,21,0.161802,0.577125,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,22,0.704462,0.209934,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,23,0.849860,0.948326,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,24,0.852320,0.220999,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,25,0.523034,0.663110,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,26,0.726862,0.050597,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,27,0.468837,0.857567,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,28,0.056094,0.088792,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,29,0.424890,0.321318,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,30,0.055759,0.574585,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,31,0.363662,0.050729,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,32,0.094573,0.948196,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,33,0.213616,0.135654,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,34,0.952402,0.754776,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,35,0.940236,0.164788,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,36,0.228083,0.365391,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,37,0.524935,0.140428,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,38,0.238733,0.659455,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,39,0.141929,0.467091,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,40,0.263310,0.556667,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,41,0.919048,0.849708,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,42,0.723484,0.670708,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,43,0.747172,0.946603,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,44,0.283140,0.845766,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,45,0.706765,0.390098,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,46,0.618343,0.942876,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,47,0.365860,0.224732,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,48,0.686315,0.864867,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,49,0.781460,0.141718,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,50,0.418213,0.139200,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,51,0.573403,0.052649,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,52,0.051810,0.834992,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,53,0.445873,0.473608,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,54,0.470677,0.053363,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,55,0.808781,0.417533,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,56,0.308292,0.143079,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,57,0.948161,0.948162,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,58,0.650483,0.300141,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,59,0.548040,0.481657,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,60,0.063805,0.212910,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,61,0.256280,0.234443,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,62,0.257553,0.051305,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,63,0.835382,0.747451,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,64,0.600127,0.211066,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,65,0.816276,0.851241,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,66,0.947227,0.269992,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,67,0.605054,0.393079,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,68,0.277855,0.455468,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,69,0.475085,0.575141,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,70,0.385343,0.799800,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,71,0.364011,0.409830,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,72,0.520576,0.768454,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,73,0.947897,0.467520,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,74,0.499389,0.388018,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,75,0.569700,0.854572,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,76,0.430243,0.706358,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,77,0.756346,0.295185,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,78,0.315650,0.316579,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,79,0.474953,0.228969,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,80,0.147015,0.859137,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,81,0.576184,0.576050,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,82,0.630188,0.670543,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,83,0.638691,0.774471,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,84,0.146295,0.695231,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,85,0.932826,0.571558,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,86,0.898574,0.665700,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,87,0.154776,0.051285,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,88,0.516937,0.950371,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
75,expansion,89,0.051967,0.730693,0.035308,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,0,0.937633,0.059068,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,1,0.548069,0.297005,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,2,0.344850,0.646625,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,3,0.947557,0.365382,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,4,0.412885,0.948167,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,5,0.855505,0.516101,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,6,0.302454,0.949768,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,7,0.649818,0.121905,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,8,0.202366,0.946837,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,9,0.733008,0.774379,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,10,0.653495,0.480882,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,11,0.682868,0.575002,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,12,0.810149,0.612992,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,13,0.828642,0.051066,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,14,0.305403,0.735503,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,15,0.365939,0.545172,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,16,0.853616,0.323819,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,17,0.211654,0.779257,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,18,0.752221,0.503662,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,19,0.122902,0.357291,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,20,0.166377,0.250104,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,21,0.161784,0.577180,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,22,0.704435,0.209956,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,23,0.849876,0.948344,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,24,0.852327,0.220981,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,25,0.523005,0.663134,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,26,0.726824,0.050591,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,27,0.468846,0.857550,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,28,0.056109,0.088822,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,29,0.424923,0.321317,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,30,0.055732,0.574563,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,31,0.363624,0.050726,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,32,0.094550,0.948223,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,33,0.213641,0.135630,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,34,0.952421,0.754767,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,35,0.940286,0.164818,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,36,0.228136,0.365412,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,37,0.524913,0.140426,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,38,0.238717,0.659475,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,39,0.141977,0.467109,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,40,0.263293,0.556671,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,41,0.919064,0.849690,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,42,0.723426,0.670703,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,43,0.747184,0.946592,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,44,0.283103,0.845753,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,45,0.706767,0.390117,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,46,0.618323,0.942860,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,47,0.365854,0.224711,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,48,0.686316,0.864865,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,49,0.781420,0.141721,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,50,0.418193,0.139185,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,51,0.573378,0.052656,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,52,0.051783,0.834984,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,53,0.445880,0.473617,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,54,0.470656,0.053360,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,55,0.808801,0.417535,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,56,0.308259,0.143095,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,57,0.948156,0.948156,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,58,0.650468,0.300151,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,59,0.548035,0.481691,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,60,0.063811,0.212955,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,61,0.256244,0.234467,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,62,0.257530,0.051302,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,63,0.835370,0.747448,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,64,0.600093,0.211084,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,65,0.816288,0.851256,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,66,0.947224,0.270042,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,67,0.605061,0.393107,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,68,0.277917,0.455489,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,69,0.475060,0.575182,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,70,0.385339,0.799805,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,71,0.364005,0.409839,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,72,0.520580,0.768460,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,73,0.947899,0.467518,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,74,0.499391,0.388031,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,75,0.569692,0.854561,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,76,0.430234,0.706401,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,77,0.756349,0.295176,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,78,0.315646,0.316567,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,79,0.474970,0.228955,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,80,0.146963,0.859136,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,81,0.576150,0.576071,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,82,0.630187,0.670523,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,83,0.638701,0.774462,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,84,0.146282,0.695217,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,85,0.932808,0.571568,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,86,0.898559,0.665697,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,87,0.154756,0.051286,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,88,0.516927,0.950379,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
76,expansion,89,0.051972,0.730676,0.035504,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,0,0.937606,0.059081,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,1,0.548057,0.297004,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,2,0.344840,0.646666,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,3,0.947553,0.365382,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,4,0.412876,0.948163,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,5,0.855519,0.516132,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,6,0.302418,0.949776,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,7,0.649789,0.121926,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,8,0.202340,0.946829,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,9,0.732975,0.774380,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,10,0.653506,0.480882,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,11,0.682860,0.574963,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,12,0.810119,0.613021,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,13,0.828600,0.051067,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,14,0.305391,0.735513,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,15,0.365933,0.545205,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,16,0.853617,0.323805,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,17,0.211638,0.779276,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,18,0.752227,0.503654,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,19,0.122958,0.357316,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,20,0.166419,0.250107,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,21,0.161766,0.577233,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,22,0.704409,0.209977,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,23,0.849893,0.948361,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,24,0.852333,0.220964,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,25,0.522977,0.663158,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,26,0.726786,0.050585,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,27,0.468855,0.857533,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,28,0.056123,0.088851,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,29,0.424956,0.321316,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,30,0.055707,0.574542,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,31,0.363587,0.050723,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,32,0.094528,0.948249,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,33,0.213665,0.135605,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,34,0.952440,0.754758,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,35,0.940335,0.164846,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,36,0.228188,0.365433,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,37,0.524891,0.140423,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,38,0.238701,0.659495,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,39,0.142024,0.467127,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,40,0.263276,0.556674,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,41,0.919081,0.849673,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,42,0.723369,0.670698,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
77,expansion,43,0.747196,0.946580,0.035700,0.000000,1.000000,0.000000,1.000000,0.000000,0.00
