frame,particle_id,x,y,radius,active
34,15,0.537024,0.100673,0.038480,1
34,16,0.821285,0.034040,0.034040,1
34,17,0.109757,0.096692,0.035520,1
34,18,0.810540,0.103980,0.037000,1
34,19,0.961520,0.038480,0.038480,1
34,20,0.251386,0.097932,0.034040,1
34,21,0.401239,0.116372,0.035520,1
34,22,0.181203,0.107601,0.037000,1
34,23,0.584183,0.161127,0.038480,1
34,24,0.893150,0.101715,0.034040,1
34,25,0.068983,0.179785,0.035520,1
34,26,0.470882,0.136569,0.037000,1
34,27,0.749263,0.147887,0.038480,1
34,28,0.364795,0.175614,0.034040,1
34,29,0.517210,0.192340,0.035520,1
34,30,0.963000,0.113882,0.037000,1
34,31,0.432392,0.201358,0.038480,1
34,32,0.676170,0.155635,0.034040,1
34,33,0.303216,0.143853,0.035520,1
34,34,0.826910,0.230271,0.037000,1
34,35,0.931455,0.182388,0.038480,1
34,36,0.136432,0.162778,0.034040,1
34,37,0.627590,0.220871,0.035520,1
34,38,0.856119,0.162279,0.037000,1
34,39,0.270348,0.223675,0.038480,1
34,40,0.756692,0.219909,0.034040,1
34,41,0.227391,0.163441,0.035520,1
34,42,0.343228,0.243316,0.037000,1
34,43,0.560762,0.252374,0.038480,1
34,44,0.411024,0.270762,0.034040,1
34,45,0.483377,0.254795,0.035520,1
34,46,0.693153,0.251761,0.037000,1
34,47,0.368282,0.329360,0.038480,1
34,48,0.519764,0.313994,0.034040,1
34,49,0.755142,0.289451,0.035520,1
34,50,0.395456,0.400033,0.037000,1
34,51,0.559905,0.374392,0.038480,1
34,52,0.330495,0.438417,0.034040,1
34,53,0.499554,0.529024,0.035520,1
34,54,0.640661,0.544103,0.037000,1
34,55,0.328974,0.634751,0.038480,1
34,56,0.510629,0.724567,0.034040,1
34,57,0.627458,0.720862,0.035520,1
34,58,0.408524,0.765939,0.037000,1
34,59,0.596121,0.826544,0.038480,1
34,60,0.666958,0.843494,0.034040,1
34,61,0.438226,0.899873,0.035520,1
34,62,0.570091,0.983409,0.037000,1
34,63,0.346854,0.907322,0.038480,1
34,64,0.493596,0.947518,0.034040,1
34,65,0.642058,0.992182,0.035520,1
34,66,0.387440,0.994853,0.037000,1
34,67,0.503398,1.032971,0.038480,1
34,68,0.644070,1.061712,0.034040,1
34,69,0.425200,0.990000,0.035520,0
34,70,0.551000,1.015000,0.037000,0
34,71,0.333400,1.040000,0.038480,0
34,72,0.459200,0.990000,0.034040,0
34,73,0.585000,1.015000,0.035520,0
34,74,0.367400,1.040000,0.037000,0
34,75,0.493200,0.990000,0.038480,0
34,76,0.619000,1.015000,0.034040,0
34,77,0.401400,1.040000,0.035520,0
34,78,0.527200,0.990000,0.037000,0
34,79,0.653000,1.015000,0.038480,0
34,80,0.435400,1.040000,0.034040,0
34,81,0.561200,0.990000,0.035520,0
34,82,0.343600,1.015000,0.037000,0
34,83,0.469400,1.040000,0.038480,0
34,84,0.595200,0.990000,0.034040,0
34,85,0.377600,1.015000,0.035520,0
34,86,0.503400,1.040000,0.037000,0
34,87,0.629200,0.990000,0.038480,0
34,88,0.411600,1.015000,0.034040,0
34,89,0.537400,1.040000,0.035520,0
34,90,0.663200,0.990000,0.037000,0
34,91,0.445600,1.015000,0.038480,0
34,92,0.571400,1.040000,0.034040,0
34,93,0.353800,0.990000,0.035520,0
34,94,0.479600,1.015000,0.037000,0
34,95,0.605400,1.040000,0.038480,0
34,96,0.387800,0.990000,0.034040,0
34,97,0.513600,1.015000,0.035520,0
34,98,0.639400,1.040000,0.037000,0
34,99,0.421800,0.990000,0.038480,0
34,100,0.547600,1.015000,0.034040,0
34,101,0.330000,1.040000,0.035520,0
34,102,0.455800,0.990000,0.037000,0
34,103,0.581600,1.015000,0.038480,0
34,104,0.364000,1.040000,0.034040,0
34,105,0.489800,0.990000,0.035520,0
34,106,0.615600,1.015000,0.037000,0
34,107,0.398000,1.040000,0.038480,0
34,108,0.523800,0.990000,0.034040,0
34,109,0.649600,1.015000,0.035520,0
34,110,0.432000,1.040000,0.037000,0
34,111,0.557800,0.990000,0.038480,0
34,112,0.340200,1.015000,0.034040,0
34,113,0.466000,1.040000,0.035520,0
34,114,0.591800,0.990000,0.037000,0
34,115,0.374200,1.015000,0.038480,0
34,116,0.500000,1.040000,0.034040,0
34,117,0.625800,0.990000,0.035520,0
34,118,0.408200,1.015000,0.037000,0
34,119,0.534000,1.040000,0.038480,0
34,120,0.659800,0.990000,0.034040,0
34,121,0.442200,1.015000,0.035520,0
34,122,0.568000,1.040000,0.037000,0
34,123,0.350400,0.990000,0.038480,0
34,124,0.476200,1.015000,0.034040,0
34,125,0.602000,1.040000,0.035520,0
34,126,0.384400,0.990000,0.037000,0
34,127,0.510200,1.015000,0.038480,0
34,128,0.636000,1.040000,0.034040,0
34,129,0.418400,0.990000,0.035520,0
34,130,0.544200,1.015000,0.037000,0
34,131,0.670000,1.040000,0.038480,0
34,132,0.452400,0.990000,0.034040,0
34,133,0.578200,1.015000,0.035520,0
34,134,0.360600,1.040000,0.037000,0
34,135,0.486400,0.990000,0.038480,0
34,136,0.612200,1.015000,0.034040,0
34,137,0.394600,1.040000,0.035520,0
34,138,0.520400,0.990000,0.037000,0
34,139,0.646200,1.015000,0.038480,0
34,140,0.428600,1.040000,0.034040,0
34,141,0.554400,0.990000,0.035520,0
34,142,0.336800,1.015000,0.037000,0
34,143,0.462600,1.040000,0.038480,0
34,144,0.588400,0.990000,0.034040,0
35,0,0.139351,0.034040,0.034040,1
35,1,0.377396,0.035520,0.035520,1
35,2,0.750138,0.037000,0.037000,1
35,3,0.211665,0.038480,0.038480,1
35,4,0.516824,0.034040,0.034040,1
35,5,0.663268,0.035520,0.035520,1
35,6,0.287184,0.037000,0.037000,1
35,7,0.589506,0.038480,0.038480,1
35,8,0.889165,0.034040,0.034040,1
35,9,0.448406,0.046592,0.035520,1
35,10,0.631943,0.100296,0.037000,1
35,11,0.038480,0.119277,0.038480,1
35,12,0.333158,0.091089,0.034040,1
35,13,0.703974,0.092846,0.035520,1
35,14,0.037000,0.037000,0.037000,1
35,15,0.545619,0.100896,0.038480,1
35,16,0.821094,0.034040,0.034040,1
35,17,0.107098,0.094735,0.035520,1
35,18,0.822726,0.104831,0.037000,1
35,19,0.961520,0.038480,0.038480,1
35,20,0.250724,0.098845,0.034040,1
35,21,0.402201,0.101293,0.035520,1
35,22,0.178696,0.105625,0.037000,1
35,23,0.590497,0.163289,0.038480,1
35,24,0.893610,0.101408,0.034040,1
35,25,0.061098,0.189387,0.035520,1
35,26,0.472556,0.118790,0.037000,1
35,27,0.757996,0.143277,0.038480,1
35,28,0.359041,0.155515,0.034040,1
35,29,0.516637,0.176375,0.035520,1
35,30,0.963000,0.113950,0.037000,1
35,31,0.427530,0.179353,0.038480,1
35,32,0.676604,0.156854,0.034040,1
35,33,0.289517,0.156538,0.035520,1
35,34,0.853475,0.239597,0.037000,1
35,35,0.939509,0.185523,0.038480,1
35,36,0.125974,0.161754,0.034040,1
35,37,0.641251,0.217120,0.035520,1
35,38,0.865588,0.166595,0.037000,1
35,39,0.256046,0.229833,0.038480,1
35,40,0.782468,0.211543,0.034040,1
35,41,0.219049,0.165766,0.035520,1
35,42,0.330964,0.220702,0.037000,1
35,43,0.567566,0.236740,0.038480,1
35,44,0.408404,0.249305,0.034040,1
35,45,0.476660,0.235123,0.035520,1
35,46,0.713032,0.227445,0.037000,1
35,47,0.350884,0.293491,0.038480,1
35,48,0.519337,0.290898,0.034040,1
35,49,0.794656,0.281944,0.035520,1
35,50,0.411792,0.338071,0.037000,1
35,51,0.593023,0.318444,0.038480,1
35,52,0.296148,0.342630,0.034040,1
35,53,0.502825,0.392746,0.035520,1
35,54,0.647143,0.416058,0.037000,1
35,55,0.322453,0.514692,0.038480,1
35,56,0.512286,0.614011,0.034040,1
35,57,0.627458,0.616983,0.035520,1
35,58,0.406866,0.669756,0.037000,1
35,59,0.596293,0.737880,0.038480,1
35,60,0.666689,0.765358,0.034040,1
35,61,0.440168,0.831215,0.035520,1
35,62,0.570961,0.926878,0.037000,1
35,63,0.344904,0.851518,0.038480,1
35,64,0.490938,0.897124,0.034040,1
35,65,0.643873,0.953525,0.035520,1
35,66,0.367268,0.960390,0.037000,1
35,67,0.495582,1.015763,0.038480,1
35,68,0.647350,1.046842,0.034040,1
35,69,0.433129,0.981761,0.035520,1
35,70,0.571061,1.015465,0.037000,1
35,71,0.333400,1.040000,0.038480,0
35,72,0.459200,0.990000,0.034040,0
35,73,0.585000,1.015000,0.035520,0
35,74,0.367400,1.040000,0.037000,0
35,75,0.493200,0.990000,0.038480,0
35,76,0.619000,1.015000,0.034040,0
35,77,0.401400,1.040000,0.035520,0
35,78,0.527200,0.990000,0.037000,0
35,79,0.653000,1.015000,0.038480,0
35,80,0.435400,1.040000,0.034040,0
35,81,0.561200,0.990000,0.035520,0
35,82,0.343600,1.015000,0.037000,0
35,83,0.469400,1.040000,0.038480,0
35,84,0.595200,0.990000,0.034040,0
35,85,0.377600,1.015000,0.035520,0
35,86,0.503400,1.040000,0.037000,0
35,87,0.629200,0.990000,0.038480,0
35,88,0.411600,1.015000,0.034040,0
35,89,0.537400,1.040000,0.035520,0
35,90,0.663200,0.990000,0.037000,0
35,91,0.445600,1.015000,0.038480,0
35,92,0.571400,1.040000,0.034040,0
35,93,0.353800,0.990000,0.035520,0
35,94,0.479600,1.015000,0.037000,0
35,95,0.605400,1.040000,0.038480,0
35,96,0.387800,0.990000,0.034040,0
35,97,0.513600,1.015000,0.035520,0
35,98,0.639400,1.040000,0.037000,0
35,99,0.421800,0.990000,0.038480,0
35,100,0.547600,1.015000,0.034040,0
35,101,0.330000,1.040000,0.035520,0
35,102,0.455800,0.990000,0.037000,0
35,103,0.581600,1.015000,0.038480,0
35,104,0.364000,1.040000,0.034040,0
35,105,0.489800,0.990000,0.035520,0
35,106,0.615600,1.015000,0.037000,0
35,107,0.398000,1.040000,0.038480,0
35,108,0.523800,0.990000,0.034040,0
35,109,0.649600,1.015000,0.035520,0
35,110,0.432000,1.040000,0.037000,0
35,111,0.557800,0.990000,0.038480,0
35,112,0.340200,1.015000,0.034040,0
35,113,0.466000,1.040000,0.035520,0
35,114,0.591800,0.990000,0.037000,0
35,115,0.374200,1.015000,0.038480,0
35,116,0.500000,1.040000,0.034040,0
35,117,0.625800,0.990000,0.035520,0
35,118,0.408200,1.015000,0.037000,0
35,119,0.534000,1.040000,0.038480,0
35,120,0.659800,0.990000,0.034040,0
35,121,0.442200,1.015000,0.035520,0
35,122,0.568000,1.040000,0.037000,0
35,123,0.350400,0.990000,0.038480,0
35,124,0.476200,1.015000,0.034040,0
35,125,0.602000,1.040000,0.035520,0
35,126,0.384400,0.990000,0.037000,0
35,127,0.510200,1.015000,0.038480,0
35,128,0.636000,1.040000,0.034040,0
35,129,0.418400,0.990000,0.035520,0
35,130,0.544200,1.015000,0.037000,0
35,131,0.670000,1.040000,0.038480,0
35,132,0.452400,0.990000,0.034040,0
35,133,0.578200,1.015000,0.035520,0
35,134,0.360600,1.040000,0.037000,0
35,135,0.486400,0.990000,0.038480,0
35,136,0.612200,1.015000,0.034040,0
35,137,0.394600,1.040000,0.035520,0
35,138,0.520400,0.990000,0.037000,0
35,139,0.646200,1.015000,0.038480,0
35,140,0.428600,1.040000,0.034040,0
35,141,0.554400,0.990000,0.035520,0
35,142,0.336800,1.015000,0.037000,0
35,143,0.462600,1.040000,0.038480,0
35,144,0.588400,0.990000,0.034040,0
36,0,0.140056,0.034040,0.034040,1
36,1,0.364017,0.035520,0.035520,1
36,2,0.751469,0.037000,0.037000,1
36,3,0.212313,0.038480,0.038480,1
36,4,0.515165,0.034040,0.034040,1
36,5,0.672009,0.035520,0.035520,1
36,6,0.287901,0.037000,0.037000,1
36,7,0.593246,0.038480,0.038480,1
36,8,0.889923,0.034040,0.034040,1
36,9,0.443986,0.035520,0.035520,1
36,10,0.637402,0.098831,0.037000,1
36,11,0.038480,0.127336,0.038480,1
36,12,0.328641,0.095069,0.034040,1
36,13,0.709808,0.094847,0.035520,1
36,14,0.037000,0.037000,0.037000,1
36,15,0.547002,0.099218,0.038480,1
36,16,0.822051,0.034040,0.034040,1
36,17,0.101567,0.090773,0.035520,1
36,18,0.822786,0.104802,0.037000,1
36,19,0.961520,0.038523,0.038480,1
36,20,0.251474,0.098257,0.034040,1
36,21,0.399417,0.096238,0.035520,1
36,22,0.173126,0.101993,0.037000,1
36,23,0.593840,0.160169,0.038480,1
36,24,0.893685,0.101140,0.034040,1
36,25,0.058838,0.198075,0.035520,1
36,26,0.471694,0.102408,0.037000,1
36,27,0.761086,0.147974,0.038480,1
36,28,0.355465,0.157642,0.034040,1
36,29,0.519339,0.167880,0.035520,1
36,30,0.963000,0.114026,0.037000,1
36,31,0.428466,0.164204,0.038480,1
36,32,0.678748,0.156946,0.034040,1
36,33,0.283957,0.159584,0.035520,1
36,34,0.879598,0.239411,0.037000,1
36,35,0.944260,0.187010,0.038480,1
36,36,0.120842,0.159319,0.034040,1
36,37,0.642313,0.216097,0.035520,1
36,38,0.866370,0.166569,0.037000,1
36,39,0.246614,0.228325,0.038480,1
36,40,0.806361,0.204527,0.034040,1
36,41,0.213017,0.162438,0.035520,1
36,42,0.322739,0.220768,0.037000,1
36,43,0.560533,0.229451,0.038480,1
36,44,0.396477,0.229343,0.034040,1
36,45,0.473922,0.222507,0.035520,1
36,46,0.722503,0.212913,0.037000,1
36,47,0.351327,0.290625,0.038480,1
36,48,0.510333,0.281725,0.034040,1
36,49,0.814814,0.273571,0.035520,1
36,50,0.439290,0.287169,0.037000,1
36,51,0.615617,0.285114,0.038480,1
36,52,0.254962,0.300363,0.034040,1
36,53,0.487370,0.347386,0.035520,1
36,54,0.684700,0.321264,0.037000,1
36,55,0.315932,0.378433,0.038480,1
36,56,0.513944,0.487255,0.034040,1
36,57,0.627458,0.496905,0.035520,1
36,58,0.405209,0.557372,0.037000,1
36,59,0.596464,0.633017,0.038480,1
36,60,0.666419,0.671021,0.034040,1
36,61,0.442110,0.746357,0.035520,1
36,62,0.571830,0.854146,0.037000,1
36,63,0.342953,0.779514,0.038480,1
36,64,0.488281,0.830530,0.034040,1
36,65,0.645688,0.898668,0.035520,1
36,66,0.359908,0.912465,0.037000,1
36,67,0.510217,0.978176,0.038480,1
36,68,0.650964,1.015831,0.034040,1
36,69,0.426659,0.940440,0.035520,1
36,70,0.581036,1.003309,0.037000,1
36,71,0.331640,1.034352,0.038480,1
36,72,0.444802,1.007593,0.034040,1
36,73,0.585000,1.015000,0.035520,0
36,74,0.367400,1.040000,0.037000,0
36,75,0.493200,0.990000,0.038480,0
36,76,0.619000,1.015000,0.034040,0
36,77,0.401400,1.040000,0.035520,0
36,78,0.527200,0.990000,0.037000,0
36,79,0.653000,1.015000,0.038480,0
36,80,0.435400,1.040000,0.034040,0
36,81,0.561200,0.990000,0.035520,0
36,82,0.343600,1.015000,0.037000,0
36,83,0.469400,1.040000,0.038480,0
36,84,0.595200,0.990000,0.034040,0
36,85,0.377600,1.015000,0.035520,0
36,86,0.503400,1.040000,0.037000,0
36,87,0.629200,0.990000,0.038480,0
36,88,0.411600,1.015000,0.034040,0
36,89,0.537400,1.040000,0.035520,0
36,90,0.663200,0.990000,0.037000,0
36,91,0.445600,1.015000,0.038480,0
36,92,0.571400,1.040000,0.034040,0
36,93,0.353800,0.990000,0.035520,0
36,94,0.479600,1.015000,0.037000,0
36,95,0.605400,1.040000,0.038480,0
36,96,0.387800,0.990000,0.034040,0
36,97,0.513600,1.015000,0.035520,0
36,98,0.639400,1.040000,0.037000,0
36,99,0.421800,0.990000,0.038480,0
36,100,0.547600,1.015000,0.034040,0
36,101,0.330000,1.040000,0.035520,0
36,102,0.455800,0.990000,0.037000,0
36,103,0.581600,1.015000,0.038480,0
36,104,0.364000,1.040000,0.034040,0
36,105,0.489800,0.990000,0.035520,0
36,106,0.615600,1.015000,0.037000,0
36,107,0.398000,1.040000,0.038480,0
36,108,0.523800,0.990000,0.034040,0
36,109,0.649600,1.015000,0.035520,0
36,110,0.432000,1.040000,0.037000,0
36,111,0.557800,0.990000,0.038480,0
36,112,0.340200,1.015000,0.034040,0
36,113,0.466000,1.040000,0.035520,0
36,114,0.591800,0.990000,0.037000,0
36,115,0.374200,1.015000,0.038480,0
36,116,0.500000,1.040000,0.034040,0
36,117,0.625800,0.990000,0.035520,0
36,118,0.408200,1.015000,0.037000,0
36,119,0.534000,1.040000,0.038480,0
36,120,0.659800,0.990000,0.034040,0
36,121,0.442200,1.015000,0.035520,0
36,122,0.568000,1.040000,0.037000,0
36,123,0.350400,0.990000,0.038480,0
36,124,0.476200,1.015000,0.034040,0
36,125,0.602000,1.040000,0.035520,0
36,126,0.384400,0.990000,0.037000,0
36,127,0.510200,1.015000,0.038480,0
36,128,0.636000,1.040000,0.034040,0
36,129,0.418400,0.990000,0.035520,0
36,130,0.544200,1.015000,0.037000,0
36,131,0.670000,1.040000,0.038480,0
36,132,0.452400,0.990000,0.034040,0
36,133,0.578200,1.015000,0.035520,0
36,134,0.360600,1.040000,0.037000,0
36,135,0.486400,0.990000,0.038480,0
36,136,0.612200,1.015000,0.034040,0
36,137,0.394600,1.040000,0.035520,0
36,138,0.520400,0.990000,0.037000,0
36,139,0.646200,1.015000,0.038480,0
36,140,0.428600,1.040000,0.034040,0
36,141,0.554400,0.990000,0.035520,0
36,142,0.336800,1.015000,0.037000,0
36,143,0.462600,1.040000,0.038480,0
36,144,0.588400,0.990000,0.034040,0
37,0,0.138697,0.034040,0.034040,1
37,1,0.360331,0.035520,0.035520,1
37,2,0.751023,0.037000,0.037000,1
37,3,0.211003,0.038480,0.038480,1
37,4,0.513668,0.034040,0.034040,1
37,5,0.672944,0.035520,0.035520,1
37,6,0.287675,0.037000,0.037000,1
37,7,0.599026,0.038480,0.038480,1
37,8,0.889666,0.034040,0.034040,1
37,9,0.439125,0.035520,0.035520,1
37,10,0.637864,0.100681,0.037000,1
37,11,0.038480,0.135608,0.038480,1
37,12,0.326295,0.096198,0.034040,1
37,13,0.710081,0.095695,0.035520,1
37,14,0.037000,0.037000,0.037000,1
37,15,0.552465,0.097250,0.038480,1
37,16,0.821727,0.034040,0.034040,1
37,17,0.091626,0.084375,0.035520,1
37,18,0.823021,0.104549,0.037000,1
37,19,0.961520,0.038489,0.038480,1
37,20,0.251869,0.097934,0.034040,1
37,21,0.399851,0.094542,0.035520,1
37,22,0.163733,0.099683,0.037000,1
37,23,0.595063,0.162417,0.038480,1
37,24,0.893834,0.101405,0.034040,1
37,25,0.061506,0.205818,0.035520,1
37,26,0.476850,0.097112,0.037000,1
37,27,0.761913,0.148192,0.038480,1
37,28,0.360394,0.155102,0.034040,1
37,29,0.521198,0.163969,0.035520,1
37,30,0.963000,0.113981,0.037000,1
37,31,0.434855,0.159813,0.038480,1
37,32,0.679659,0.158251,0.034040,1
37,33,0.289350,0.156401,0.035520,1
37,34,0.896742,0.240172,0.037000,1
37,35,0.951754,0.188491,0.038480,1
37,36,0.113789,0.150310,0.034040,1
37,37,0.643969,0.217965,0.035520,1
37,38,0.872704,0.169167,0.037000,1
37,39,0.243418,0.221044,0.038480,1
37,40,0.809943,0.202419,0.034040,1
37,41,0.211218,0.154437,0.035520,1
37,42,0.318839,0.222572,0.037000,1
37,43,0.556496,0.228942,0.038480,1
37,44,0.389699,0.216559,0.034040,1
37,45,0.477874,0.219997,0.035520,1
37,46,0.724135,0.213549,0.037000,1
37,47,0.356535,0.287922,0.038480,1
37,48,0.508245,0.283083,0.034040,1
37,49,0.830187,0.268968,0.035520,1
37,50,0.430894,0.275076,0.037000,1
37,51,0.610364,0.283906,0.038480,1
37,52,0.213141,0.286934,0.034040,1
37,53,0.464788,0.339188,0.035520,1
37,54,0.733413,0.286965,0.037000,1
37,55,0.282518,0.308510,0.038480,1
37,56,0.532436,0.368418,0.034040,1
37,57,0.627458,0.360627,0.035520,1
37,58,0.403551,0.428789,0.037000,1
37,59,0.596636,0.511954,0.038480,1
37,60,0.666150,0.560485,0.034040,1
37,61,0.444052,0.645300,0.035520,1
37,62,0.572699,0.765215,0.037000,1
37,63,0.341003,0.691310,0.038480,1
37,64,0.485623,0.747735,0.034040,1
37,65,0.647503,0.827612,0.035520,1
37,66,0.356725,0.850017,0.037000,1
37,67,0.507683,0.929007,0.038480,1
37,68,0.654931,0.969032,0.034040,1
37,69,0.424015,0.897782,0.035520,1
37,70,0.582022,0.949712,0.037000,1
37,71,0.317411,1.003429,0.038480,1
37,72,0.444635,0.992879,0.034040,1
37,73,0.590267,1.033474,0.035520,1
37,74,0.378549,1.047695,0.037000,1
37,75,0.493200,0.990000,0.038480,0
37,76,0.619000,1.015000,0.034040,0
37,77,0.401400,1.040000,0.035520,0
37,78,0.527200,0.990000,0.037000,0
37,79,0.653000,1.015000,0.038480,0
37,80,0.435400,1.040000,0.034040,0
37,81,0.561200,0.990000,0.035520,0
37,82,0.343600,1.015000,0.037000,0
37,83,0.469400,1.040000,0.038480,0
37,84,0.595200,0.990000,0.034040,0
37,85,0.377600,1.015000,0.035520,0
37,86,0.503400,1.040000,0.037000,0
37,87,0.629200,0.990000,0.038480,0
37,88,0.411600,1.015000,0.034040,0
37,89,0.537400,1.040000,0.035520,0
37,90,0.663200,0.990000,0.037000,0
37,91,0.445600,1.015000,0.038480,0
37,92,0.571400,1.040000,0.034040,0
37,93,0.353800,0.990000,0.035520,0
37,94,0.479600,1.015000,0.037000,0
37,95,0.605400,1.040000,0.038480,0
37,96,0.387800,0.990000,0.034040,0
37,97,0.513600,1.015000,0.035520,0
37,98,0.639400,1.040000,0.037000,0
37,99,0.421800,0.990000,0.038480,0
37,100,0.547600,1.015000,0.034040,0
37,101,0.330000,1.040000,0.035520,0
37,102,0.455800,0.990000,0.037000,0
37,103,0.581600,1.015000,0.038480,0
37,104,0.364000,1.040000,0.034040,0
37,105,0.489800,0.990000,0.035520,0
37,106,0.615600,1.015000,0.037000,0
37,107,0.398000,1.040000,0.038480,0
37,108,0.523800,0.990000,0.034040,0
37,109,0.649600,1.015000,0.035520,0
37,110,0.432000,1.040000,0.037000,0
37,111,0.557800,0.990000,0.038480,0
37,112,0.340200,1.015000,0.034040,0
37,113,0.466000,1.040000,0.035520,0
37,114,0.591800,0.990000,0.037000,0
37,115,0.374200,1.015000,0.038480,0
37,116,0.500000,1.040000,0.034040,0
37,117,0.625800,0.990000,0.035520,0
37,118,0.408200,1.015000,0.037000,0
37,119,0.534000,1.040000,0.038480,0
37,120,0.659800,0.990000,0.034040,0
37,121,0.442200,1.015000,0.035520,0
37,122,0.568000,1.040000,0.037000,0
37,123,0.350400,0.990000,0.038480,0
37,124,0.476200,1.015000,0.034040,0
37,125,0.602000,1.040000,0.035520,0
37,126,0.384400,0.990000,0.037000,0
37,127,0.510200,1.015000,0.038480,0
37,128,0.636000,1.040000,0.034040,0
37,129,0.418400,0.990000,0.035520,0
37,130,0.544200,1.015000,0.037000,0
37,131,0.670000,1.040000,0.038480,0
37,132,0.452400,0.990000,0.034040,0
37,133,0.578200,1.015000,0.035520,0
37,134,0.360600,1.040000,0.037000,0
37,135,0.486400,0.990000,0.038480,0
37,136,0.612200,1.015000,0.034040,0
37,137,0.394600,1.040000,0.035520,0
37,138,0.520400,0.990000,0.037000,0
37,139,0.646200,1.015000,0.038480,0
37,140,0.428600,1.040000,0.034040,0
37,141,0.554400,0.990000,0.035520,0
37,142,0.336800,1.015000,0.037000,0
37,143,0.462600,1.040000,0.038480,0
37,144,0.588400,0.990000,0.034040,0
38,0,0.134177,0.034040,0.034040,1
38,1,0.357277,0.035520,0.035520,1
38,2,0.752643,0.037000,0.037000,1
38,3,0.206358,0.038480,0.038480,1
38,4,0.513663,0.034040,0.034040,1
38,5,0.673709,0.035520,0.035520,1
38,6,0.284917,0.037000,0.037000,1
38,7,0.598098,0.038480,0.038480,1
38,8,0.890559,0.034040,0.034040,1
38,9,0.434117,0.035520,0.035520,1
38,10,0.640295,0.099913,0.037000,1
38,11,0.038480,0.139136,0.038480,1
38,12,0.323850,0.095942,0.034040,1
38,13,0.712846,0.094480,0.035520,1
38,14,0.037000,0.037000,0.037000,1
38,15,0.550007,0.097548,0.038480,1
38,16,0.822884,0.034040,0.034040,1
38,17,0.089856,0.086330,0.035520,1
38,18,0.822239,0.104903,0.037000,1
38,19,0.961520,0.038480,0.038480,1
38,20,0.247625,0.096939,0.034040,1
38,21,0.395317,0.094172,0.035520,1
38,22,0.161249,0.098816,0.037000,1
38,23,0.595023,0.159904,0.038480,1
38,24,0.893161,0.101720,0.034040,1
38,25,0.067175,0.207079,0.035520,1
38,26,0.474500,0.094982,0.037000,1
38,27,0.761758,0.149932,0.038480,1
38,28,0.359290,0.154003,0.034040,1
38,29,0.508695,0.158856,0.035520,1
38,30,0.963000,0.113368,0.037000,1
38,31,0.432519,0.157417,0.038480,1
38,32,0.686603,0.158329,0.034040,1
38,33,0.286190,0.154468,0.035520,1
38,34,0.907191,0.240837,0.037000,1
38,35,0.961520,0.188737,0.038480,1
38,36,0.110618,0.152721,0.034040,1
38,37,0.645484,0.214047,0.035520,1
38,38,0.878746,0.171271,0.037000,1
38,39,0.241666,0.220065,0.038480,1
38,40,0.813913,0.200312,0.034040,1
38,41,0.207952,0.154222,0.035520,1
38,42,0.317754,0.219527,0.037000,1
38,43,0.548514,0.221229,0.038480,1
38,44,0.388655,0.215402,0.034040,1
38,45,0.471671,0.219476,0.035520,1
38,46,0.726727,0.216834,0.037000,1
38,47,0.344595,0.289997,0.038480,1
38,48,0.505513,0.279757,0.034040,1
38,49,0.839180,0.265338,0.035520,1
38,50,0.425755,0.275985,0.037000,1
38,51,0.603660,0.274866,0.038480,1
38,52,0.167682,0.259264,0.034040,1
38,53,0.467632,0.338193,0.035520,1
38,54,0.767831,0.278318,0.037000,1
38,55,0.267617,0.292517,0.038480,1
38,56,0.553777,0.327482,0.034040,1
38,57,0.656136,0.327042,0.035520,1
38,58,0.395194,0.346005,0.037000,1
38,59,0.602024,0.381624,0.038480,1
38,60,0.665881,0.433749,0.034040,1
38,61,0.445994,0.528042,0.035520,1
38,62,0.573568,0.660083,0.037000,1
38,63,0.339052,0.586906,0.038480,1
38,64,0.482966,0.648741,0.034040,1
38,65,0.649318,0.740355,0.035520,1
38,66,0.353541,0.771369,0.037000,1
38,67,0.508784,0.864527,0.038480,1
38,68,0.658824,0.906028,0.034040,1
38,69,0.421372,0.838924,0.035520,1
38,70,0.582787,0.903577,0.037000,1
38,71,0.314121,0.964312,0.038480,1
38,72,0.432964,0.959431,0.034040,1
38,73,0.572080,1.006915,0.035520,1
38,74,0.385129,1.032804,0.037000,1
38,75,0.501043,0.986776,0.038480,1
38,76,0.640675,1.018460,0.034040,1
38,77,0.401400,1.040000,0.035520,0
38,78,0.527200,0.990000,0.037000,0
38,79,0.653000,1.015000,0.038480,0
38,80,0.435400,1.040000,0.034040,0
38,81,0.561200,0.990000,0.035520,0
38,82,0.343600,1.015000,0.037000,0
38,83,0.469400,1.040000,0.038480,0
38,84,0.595200,0.990000,0.034040,0
38,85,0.377600,1.015000,0.035520,0
38,86,0.503400,1.040000,0.037000,0
38,87,0.629200,0.990000,0.038480,0
38,88,0.411600,1.015000,0.034040,0
38,89,0.537400,1.040000,0.035520,0
38,90,0.663200,0.990000,0.037000,0
38,91,0.445600,1.015000,0.038480,0
38,92,0.571400,1.040000,0.034040,0
38,93,0.353800,0.990000,0.035520,0
38,94,0.479600,1.015000,0.037000,0
38,95,0.605400,1.040000,0.038480,0
38,96,0.387800,0.990000,0.034040,0
38,97,0.513600,1.015000,0.035520,0
38,98,0.639400,1.040000,0.037000,0
38,99,0.421800,0.990000,0.038480,0
